         7279318 function calls (6904418 primitive calls) in 2.626 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      131    0.000    0.000    0.065    0.000 __init__.py:71(import_module)
      113    0.000    0.000    0.000    0.000 anno_assign.j2:4(root)
       14    0.000    0.000    0.040    0.003 parser.py:49(__load_parser)
       28    0.000    0.000    0.004    0.000 persistent.py:101(_gen_filepath)
      154    0.000    0.000    0.002    0.000 statement_simple.py:57(receiver)
      268    0.000    0.000    0.000    0.000 string.j2:4(root)
       22    0.000    0.000    0.000    0.000 _compiler.py:514(_compile_info)
      136    0.000    0.000    0.000    0.000 idtracking.py:175(__init__)
     37/6    0.000    0.000    0.063    0.011 <frozen importlib._bootstrap_external>:1020(exec_module)
      118    0.000    0.000    0.000    0.000 utils.py:738(__init__)
       31    0.000    0.000    0.000    0.000 typing.py:1256(_generic_init_subclass)
       22    0.000    0.000    0.004    0.000 _compiler.py:743(compile)
       49    0.000    0.000    0.003    0.000 terminal.py:9(match_terminal)
      223    0.000    0.000    0.000    0.000 typing.py:164(_type_convert)
      175    0.000    0.000    0.001    0.000 terminal.py:18(can_expand)
  133/131    0.000    0.000    0.065    0.000 <frozen importlib._bootstrap>:1375(_gcd_import)
      161    0.000    0.000    0.001    0.000 helper.py:62(<lambda>)
      166    0.000    0.000    0.000    0.000 environment.py:570(call_test)
       13    0.000    0.000    0.000    0.000 block.py:311(break_last_block)
       14    0.000    0.000    0.480    0.034 entrypoints.py:26(handler)
      101    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
      159    0.000    0.000    0.010    0.000 parser.py:712(parse)
       28    0.000    0.000    0.013    0.000 decoder.py:340(decode)
       74    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:137(_path_split)
      402    0.000    0.000    0.000    0.000 {method 'update' of 'set' objects}
       73    0.000    0.000    0.001    0.000 statement_compound.py:297(accessor)
      166    0.000    0.000    0.000    0.000 filters.py:1770(func)
      140    0.000    0.000    0.000    0.000 decorator.j2:4(root)
        3    0.000    0.000    0.001    0.000 visitors.py:50(_apply_v_args)
      500    0.000    0.000    0.000    0.000 compiler.py:414(indent)
      500    0.000    0.000    0.000    0.000 compiler.py:418(outdent)
      101    0.000    0.000    0.002    0.000 environment.py:454(lexer)
      382    0.000    0.000    0.000    0.000 _parser.py:163(__len__)
      104    0.000    0.000    0.006    0.000 statement_compound.py:85(statements)
       45    0.000    0.000    0.001    0.000 statement_compound.py:611(inherit_sub_types)
      193    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:145(_path_stat)
      137    0.000    0.000    0.000    0.000 module.py:83(module_path_to_filepath)
      101    0.000    0.000    0.000    0.000 {built-in method _functools.reduce}
       32    0.000    0.000    0.004    0.000 compiler.py:1561(visit_Assign)
       84    0.000    0.000    0.000    0.000 _parser.py:371(_escape)
        2    0.000    0.000    0.000    0.000 __init__.py:358(namedtuple)
      126    0.000    0.000    0.000    0.000 compiler.py:277(__init__)
       26    0.000    0.000    0.000    0.000 typing.py:379(_remove_dups_flatten)
       31    0.000    0.000    0.002    0.000 statement_compound.py:632(depended_types)
       19    0.000    0.000    0.005    0.000 py2cpp.py:654(on_anno_assign)
       14    0.000    0.000    0.001    0.000 resolver.py:11(__init__)
       52    0.000    0.000    0.006    0.000 py2cpp.py:433(on_if)
      104    0.000    0.000    0.001    0.000 statement_compound.py:105(block)
       78    0.000    0.000    0.000    0.000 helper.py:32(<lambda>)
       14    0.000    0.000    0.054    0.004 parser.py:159(load)
      101    0.000    0.000    0.000    0.000 compiler.py:611(func)
     48/1    0.000    0.000    0.669    0.669 modules.py:58(load)
       45    0.000    0.000    0.005    0.000 traits.py:224(_find_method)
       58    0.000    0.000    0.002    0.000 parser.py:832(parse_subscribed)
      300    0.000    0.000    0.000    0.000 _parser.py:175(append)
      379    0.000    0.000    0.000    0.000 typing.py:1437(__eq__)
       28    0.000    0.000    0.013    0.000 __init__.py:299(loads)
       84    0.000    0.000    0.000    0.000 accessible.py:7(to_accessor)
      168    0.000    0.000    0.000    0.000 py2cpp.py:260(to_accessible_name_for_class)
      132    0.000    0.000    0.000    0.000 decorator.py:44(path)
       42    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:177(_path_isabs)
        1    0.000    0.000    0.002    0.002 parse_tree_builder.py:332(__init__)
       11    0.000    0.000    0.018    0.002 py2cpp.py:439(on_for)
      108    0.000    0.000    0.000    0.000 di.py:42(bind)
       41    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:806(module_from_spec)
       22    0.000    0.000    0.002    0.000 _parser.py:970(parse)
       72    0.000    0.000    0.001    0.000 typing.py:1658(copy_with)
       28    0.000    0.000    0.020    0.001 general.py:45(imports)
       46    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
      459    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:491(_verbose_message)
       53    0.000    0.000    0.002    0.000 compiler.py:1701(visit_Compare)
       42    0.000    0.000    0.002    0.000 py2cpp.py:964(on_custom_type)
      215    0.000    0.000    0.000    0.000 copyreg.py:98(__newobj__)
       25    0.000    0.000    0.000    0.000 typing.py:3794(__getattr__)
       49    0.000    0.000    0.003    0.000 py2cpp.py:1378(on_integer)
       49    0.000    0.000    0.000    0.000 compiler.py:716(dump_local_context)
      146    0.000    0.000    0.000    0.000 statement_compound.py:434(template_params)
      136    0.000    0.000    0.000    0.000 compiler.py:600(leave_frame)
    70/54    0.000    0.000    0.000    0.000 reflection.py:235(__hash__)
      131    0.000    0.000    0.065    0.000 module.py:8(load_module)
      101    0.000    0.000    0.006    0.000 nodes.py:186(find)
       70    0.000    0.000    0.000    0.000 module.py:48(filepath)
       58    0.000    0.000    0.003    0.000 statement_simple.py:62(var_type)
       82    0.000    0.000    0.000    0.000 nodes.py:920(as_const)
      138    0.000    0.000    0.000    0.000 statement_compound.py:301(operations)
      227    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1370(_find_parent_path_names)
      119    0.000    0.000    0.000    0.000 node.py:390(query_raw)
      201    0.000    0.000    0.001    0.000 primary.py:58(domain_name)
       33    0.000    0.000    0.001    0.000 template.py:107(returns)
      199    0.000    0.000    0.000    0.000 cvars.py:262(to_operator)
      393    0.000    0.000    0.000    0.000 _parser.py:255(match)
       78    0.000    0.000    0.000    0.000 literal.py:80(as_string)
      144    0.000    0.000    0.000    0.000 utils.py:751(__setitem__)
      114    0.000    0.000    0.001    0.000 compiler.py:232(soft)
    36/22    0.000    0.000    0.003    0.000 compiler.py:62(visitor)
       58    0.000    0.000    0.000    0.000 py2cpp.py:331(allow_override_from_method)
       73    0.000    0.000    0.013    0.000 statement_compound.py:455(comment)
       38    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1619(_get_spec)
       28    0.000    0.000    0.000    0.000 block.py:342(break_separator)
       39    0.000    0.000    0.000    0.000 py2cpp.py:1607(break_relay)
       70    0.000    0.000    0.001    0.000 statement_compound.py:481(is_pure)
      317    0.000    0.000    0.000    0.000 parse_tree_builder.py:166(<genexpr>)
       78    0.000    0.000    0.000    0.000 __init__.py:241(split)
       48    0.000    0.000    0.000    0.000 contextlib.py:108(__init__)
      222    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:139(<genexpr>)
      914    0.000    0.000    0.000    0.000 grammar.py:121(__hash__)
       85    0.000    0.000    0.000    0.000 compiler.py:226(inner)
      482    0.000    0.000    0.000    0.000 reflection.py:304(node)
        1    0.000    0.000    0.004    0.004 utils.py:1(<module>)
       49    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:162(__enter__)
       78    0.000    0.000    0.000    0.000 __init__.py:270(findall)
      101    0.000    0.000    0.021    0.000 environment.py:700(_compile)
        1    0.000    0.000    0.000    0.000 {method 'write' of '_io.BufferedWriter' objects}
       48    0.000    0.000    0.000    0.000 contextlib.py:303(helper)
       31    0.000    0.000    0.005    0.000 traits.py:310(constructor)
       79    0.000    0.000    0.007    0.000 primary.py:379(match_feature)
      128    0.000    0.000    0.007    0.000 statement_simple.py:105(return_value)
       20    0.000    0.000    0.000    0.000 nodes.py:887(as_const)
       78    0.000    0.000    0.001    0.000 reflections.py:652(on_string)
      479    0.000    0.000    0.000    0.000 reflection.py:298(decl)
      132    0.000    0.000    0.000    0.000 decorator.py:94(any)
       98    0.000    0.000    0.000    0.000 py2cpp.py:1758(sub_cvar_relay)
       48    0.000    0.000    0.000    0.000 cast_char.j2:4(root)
       16    0.000    0.000    0.001    0.000 parser.py:746(parse_list)
       36    0.000    0.000    0.000    0.000 finder.py:25(get_object)
       55    0.000    0.000    0.000    0.000 statement_compound.py:560(class_types)
    33/17    0.000    0.000    0.002    0.000 reflections.py:279(__resolve_raw_fallback)
       49    0.000    0.000    0.000    0.000 path.py:136(consists_of_only)
       98    0.000    0.000    0.002    0.000 loader.py:21(exists)
       52    0.000    0.000    0.000    0.000 _initializer.j2:4(root)
       20    0.000    0.000    0.001    0.000 traits.py:358(parameter_at)
      191    0.000    0.000    0.000    0.000 _parser.py:292(tell)
       38    0.000    0.000    0.003    0.000 loader.py:72(hash)
   118/18    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1398(__iter__)
      231    0.000    0.000    0.000    0.000 compiler.py:765(get_resolve_func)
       14    0.000    0.000    0.098    0.007 parser.py:37(__call__)
      146    0.000    0.000    0.000    0.000 runtime.py:877(__eq__)
      479    0.000    0.000    0.000    0.000 reflection.py:76(via)
       57    0.000    0.000    0.000    0.000 _signature_prefix.j2:4(root)
      358    0.000    0.000    0.000    0.000 primary.py:314(type_name)
     14/3    0.000    0.000    0.218    0.073 modules.py:91(__load_dependencies)
      129    0.000    0.000    0.001    0.000 py2cpp.py:1449(on_terminal)
       31    0.000    0.000    0.001    0.000 statement_compound.py:396(definition_type)
      298    0.000    0.000    0.000    0.000 <frozen _collections_abc>:515(_is_param_expr)
       49    0.000    0.000    0.003    0.000 literal.py:31(match_feature)
       11    0.000    0.000    0.000    0.000 query.py:101(factory)
       14    0.000    0.000    0.161    0.012 persistent.py:164(_restore)
        1    0.000    0.000    0.002    0.002 lexer.py:1(<module>)
       42    0.000    0.000    0.001    0.000 loader.py:52(mtime)
       34    0.000    0.000    0.040    0.001 <frozen importlib._bootstrap_external>:1085(source_to_code)
       10    0.000    0.000    0.003    0.000 compiler.py:1338(visit_FilterBlock)
       53    0.000    0.000    0.000    0.000 compiler.py:1709(visit_Operand)
       98    0.000    0.000    0.000    0.000 integer.j2:4(root)
       92    0.000    0.000    0.000    0.000 tuple.j2:4(root)
       49    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:74(__new__)
       72    0.000    0.000    0.000    0.000 filters.py:1533(sync_do_select)
      120    0.000    0.000    0.001    0.000 primary.py:294(match_feature)
      750    0.000    0.000    0.000    0.000 inspect.py:618(<lambda>)
       78    0.000    0.000    0.000    0.000 comment.py:204(parse_note)
        1    0.000    0.000    0.002    0.002 query.py:1(<module>)
      168    0.000    0.000    0.000    0.000 enum.py:1308(__hash__)
       46    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:232(__init__)
       70    0.000    0.000    0.000    0.000 node.py:59(__hash__)
       22    0.000    0.000    0.001    0.000 _compiler.py:576(_code)
       31    0.000    0.000    0.000    0.000 statement_compound.py:615(expand_sub_types)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1675(_fill_cache)
       15    0.000    0.000    0.000    0.000 cache.py:108(gen_cache_path)
       18    0.000    0.000    0.002    0.000 py2cpp.py:691(on_throw)
      147    0.000    0.000    0.000    0.000 typing.py:1639(<genexpr>)
      230    0.000    0.000    0.000    0.000 runtime.py:816(__init__)
    58/57    0.000    0.000    0.003    0.000 primary.py:416(match_feature)
       52    0.000    0.000    0.003    0.000 statement_compound.py:96(else_clause)
       73    0.000    0.000    0.000    0.000 sequence.py:20(last_index_of)
       46    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:445(cb)
       84    0.000    0.000    0.000    0.000 range.j2:4(root)
      130    0.000    0.000    0.000    0.000 move_assign.j2:4(root)
       10    0.000    0.000    0.001    0.000 statement_simple.py:40(var_type)
       28    0.000    0.000    0.000    0.000 cache.py:227(get)
       38    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:642(_get_cached)
       46    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:416(__enter__)
       52    0.000    0.000    0.004    0.000 statement_compound.py:50(statements)
       49    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:79(__init__)
        7    0.000    0.000    0.006    0.001 py2cpp.py:707(on_import)
      100    0.000    0.000    0.000    0.000 list_type.j2:4(root)
       49    0.000    0.000    0.000    0.000 compiler.py:434(simple_write)
      101    0.000    0.000    0.000    0.000 __init__.py:1003(__init__)
      325    0.000    0.000    0.000    0.000 typing.py:1427(<genexpr>)
      101    0.000    0.000    0.000    0.000 compiler.py:255(__init__)
       14    0.000    0.000    0.167    0.012 restore_symbols.py:21(__call__)
        9    0.000    0.000    0.007    0.001 traits.py:325(iterates)
       18    0.000    0.000    0.005    0.000 py2cpp.py:877(on_class_ref)
        1    0.000    0.000    0.001    0.001 visitors.py:1(<module>)
       91    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
      111    0.000    0.000    0.000    0.000 py2cpp.py:751(on_decl_local_var)
       54    0.000    0.000    0.000    0.000 _signature_suffix.j2:4(root)
        8    0.000    0.000    0.010    0.001 py2cpp.py:646(proc_move_assign_destruction)
       60    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:155(_path_is_mode_type)
        1    0.000    0.000    0.044    0.044 lark.py:1(<module>)
        8    0.000    0.000    0.000    0.000 _statements.j2:4(root)
       61    0.000    0.000    0.001    0.000 reflections.py:646(on_integer)
       42    0.000    0.000    0.000    0.000 else.j2:4(root)
      101    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1500(_path_importer_cache)
       40    0.000    0.000    0.000    0.000 _compiler.py:214(_compile_charset)
       53    0.000    0.000    0.001    0.000 statement_simple.py:176(import_path)
       66    0.000    0.000    0.000    0.000 slice_string.j2:4(root)
       15    0.000    0.000    0.096    0.006 cache.py:91(get)
       48    0.000    0.000    0.000    0.000 contextlib.py:136(__enter__)
   107/40    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1407(__len__)
       55    0.000    0.000    0.000    0.000 cast_bin_to_str.j2:4(root)
       55    0.000    0.000    0.000    0.000 statement_compound.py:552(is_override)
      133    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1285(_sanity_check)
        8    0.000    0.000    0.000    0.000 _compiler.py:389(_mk_bitmap)
       59    0.000    0.000    0.001    0.000 statement_compound.py:147(for_in)
       28    0.000    0.000    0.021    0.001 py2cpp.py:1322(on_sum)
       10    0.000    0.000    0.005    0.001 parser.py:437(parse_filter_block)
       28    0.000    0.000    0.002    0.000 py2cpp.py:613(on_decorator)
        3    0.000    0.000    0.007    0.002 py2cpp.py:1257(on_comp_for)
       43    0.000    0.000    0.000    0.000 {built-in method nt.getcwd}
       52    0.000    0.000    0.008    0.000 statement_compound.py:80(condition)
       52    0.000    0.000    0.001    0.000 lexer.py:354(look)
      408    0.000    0.000    0.000    0.000 parse_tree_builder.py:182(<genexpr>)
       17    0.000    0.000    0.000    0.000 enum.py:1603(__and__)
       36    0.000    0.000    0.004    0.000 statement_simple.py:144(throws)
       45    0.000    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:1551(find_spec)
       27    0.000    0.000    0.000    0.000 nodes.py:523(as_const)
       37    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:674(_check_name_wrapper)
    27/19    0.000    0.000    0.000    0.000 _compiler.py:439(_get_literal_prefix)
       49    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:82(remove)
       60    0.000    0.000    0.000    0.000 statement_compound.py:385(symbol)
       44    0.000    0.000    0.000    0.000 filters.py:177(do_replace)
       28    0.000    0.000    0.000    0.000 di.py:347(unbind)
        1    0.000    0.000    0.000    0.000 resolver.py:6(symbol_mapping)
       39    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:48(_new_module)
       33    0.000    0.000    0.001    0.000 <frozen abc>:105(__new__)
        2    0.000    0.000    0.000    0.000 typing.py:3142(__new__)
    17/16    0.000    0.000    0.000    0.000 sequence.py:64(update)
       14    0.000    0.000    0.168    0.012 module.py:85(preprocess)
       14    0.000    0.000    0.000    0.000 __init__.py:244(detect_encoding)
       78    0.000    0.000    0.000    0.000 comment.py:215(parse_examples)
       97    0.000    0.000    0.001    0.000 primary.py:301(match_feature)
       41    0.000    0.000    0.000    0.000 statement_compound.py:596(template_params)
       59    0.000    0.000    0.000    0.000 primary.py:392(match_feature)
       48    0.000    0.000    0.000    0.000 contextlib.py:145(__exit__)
       20    0.000    0.000    0.001    0.000 template.py:142(parameter)
        1    0.000    0.000    0.002    0.002 lexer.py:479(__init__)
      101    0.000    0.000    0.000    0.000 <frozen posixpath>:42(_get_sep)
       39    0.000    0.000    0.000    0.000 _parser.py:85(opengroup)
       78    0.000    0.000    0.010    0.000 statement_compound.py:45(condition)
        9    0.000    0.000    0.005    0.001 traits.py:341(_resolve_method)
      171    0.000    0.000    0.000    0.000 parser.py:879(ensure)
       16    0.000    0.000    0.006    0.000 _definition_class.j2:4(root)
       26    0.000    0.000    0.003    0.000 py2cpp.py:427(on_else_if)
        1    0.000    0.000    0.013    0.013 parser_frontends.py:48(__init__)
    48/41    0.000    0.000    0.001    0.000 compiler.py:259(visit_Filter)
       36    0.000    0.000    0.000    0.000 cvar_to.j2:4(root)
    88/71    0.000    0.000    0.000    0.000 typing.py:1443(__hash__)
       81    0.000    0.000    0.000    0.000 enum.py:1585(_get_value)
       16    0.000    0.000    0.001    0.000 typing.py:806(Optional)
      231    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
      457    0.000    0.000    0.000    0.000 parse_tree_builder.py:29(__init__)
       78    0.000    0.000    0.002    0.000 primary.py:167(class_types)
       24    0.000    0.000    0.003    0.000 delete.j2:4(root)
       25    0.000    0.000    0.001    0.000 idtracking.py:202(visit_For)
      166    0.000    0.000    0.000    0.000 {built-in method _operator.ne}
       46    0.000    0.000    0.001    0.000 reflections.py:348(on_fallback)
      136    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1226(__exit__)
       49    0.000    0.000    0.000    0.000 idtracking.py:147(dump_stores)
       28    0.000    0.000    0.001    0.000 persistent.py:137(_can_restore)
       16    0.000    0.000    0.000    0.000 _compiler.py:470(_get_charset_prefix)
       54    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:164(_path_isfile)
       49    0.000    0.000    0.000    0.000 parser.py:333(parse_import_context)
       36    0.000    0.000    0.000    0.000 while.j2:4(root)
       20    0.000    0.000    0.002    0.000 py2cpp.py:942(on_list_type)
       42    0.000    0.000    0.000    0.000 {built-in method nt._path_splitroot}
        8    0.000    0.000    0.007    0.001 enum.j2:4(root)
       39    0.000    0.000    0.035    0.001 py2cpp.py:905(<lambda>)
        1    0.000    0.000    0.001    0.001 lalr_analysis.py:1(<module>)
       42    0.000    0.000    0.000    0.000 statement_compound.py:656(block)
       77    0.000    0.000    0.000    0.000 _decorators.j2:4(root)
       72    0.000    0.000    0.000    0.000 throw.j2:4(root)
       57    0.000    0.000    0.000    0.000 _compiler.py:401(_simple)
       71    0.000    0.000    0.000    0.000 typing.py:1122(_is_unpacked_typevartuple)
      103    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
       28    0.000    0.000    0.000    0.000 di.py:71(rebind)
      149    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
       60    0.000    0.000    0.000    0.000 list_extend.j2:4(root)
       14    0.000    0.000    0.000    0.000 di.py:257(instantiate)
       32    0.000    0.000    0.000    0.000 statement_compound.py:567(match_feature)
       92    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:67(_relax_case)
       55    0.000    0.000    0.000    0.000 statement_compound.py:548(is_abstract)
      231    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
       26    0.000    0.000    0.000    0.000 idtracking.py:94(store)
        1    0.000    0.000    0.000    0.000 pkgutil.py:1(<module>)
      136    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1222(__enter__)
      186    0.000    0.000    0.000    0.000 _parser.py:112(__init__)
        9    0.000    0.000    0.001    0.000 compiler.py:1820(visit_CondExpr)
        1    0.000    0.000    0.019    0.019 parser_frontends.py:1(<module>)
       25    0.000    0.000    0.006    0.000 reflections.py:599(on_comparison)
        1    0.000    0.000    2.627    2.627 transpile.py:303(_run_impl)
      177    0.000    0.000    0.000    0.000 compiler.py:608(choose_async)
       41    0.000    0.000    0.000    0.000 {built-in method fromkeys}
    44/28    0.000    0.000    0.001    0.000 typing.py:574(__getitem__)
       58    0.000    0.000    0.000    0.000 py2cpp.py:757(on_decl_this_param)
       75    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:632(cached)
       23    0.000    0.000    0.000    0.000 nodes.py:706(as_const)
       44    0.000    0.000    0.000    0.000 statement_compound.py:158(iterates)
      122    0.000    0.000    0.000    0.000 _parser.py:82(groups)
       98    0.000    0.000    0.000    0.000 di.py:277(__register)
       10    0.000    0.000    0.000    0.000 typing.py:1748(__getitem__)
       79    0.000    0.000    0.003    0.000 primary.py:573(iterates)
       59    0.000    0.000    0.000    0.000 compiler.py:422(start_write)
       32    0.000    0.000    0.001    0.000 idtracking.py:286(visit_Assign)
       37    0.000    0.000    0.001    0.000 statement_compound.py:649(statements)
       27    0.000    0.000    0.000    0.000 reflection.py:207(__eq__)
        9    0.000    0.000    0.008    0.001 reflections.py:556(on_for_in)
        4    0.000    0.000    0.000    0.000 _inherits.j2:4(root)
       79    0.000    0.000    0.000    0.000 typing.py:789(<genexpr>)
       28    0.000    0.000    0.003    0.000 statement_compound.py:67(statements)
       31    0.000    0.000    0.005    0.000 reflections.py:216(resolve_constructor)
       56    0.000    0.000    0.000    0.000 list_comp.j2:4(root)
       14    0.000    0.000    0.098    0.007 ast.py:30(make_root_entry)
        2    0.000    0.000    0.000    0.000 _statements_enum.j2:4(root)
       53    0.000    0.000    0.000    0.000 compiler.py:384(temporary_identifier)
        8    0.000    0.000    0.000    0.000 functools.py:36(update_wrapper)
       22    0.000    0.000    0.000    0.000 statement_compound.py:141(symbols)
       30    0.000    0.000    0.001    0.000 reflections.py:393(on_argument_label)
        1    0.000    0.000    0.006    0.006 earley.py:1(<module>)
       37    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1233(path_stats)
       14    0.000    0.000    0.000    0.000 typing.py:1599(__mro_entries__)
      141    0.000    0.000    0.000    0.000 compiler.py:497(<genexpr>)
       14    0.000    0.000    0.001    0.000 entrypoints.py:42(entrypoint)
        1    0.000    0.000    0.000    0.000 lark.py:188(__init__)
       14    0.000    0.000    0.000    0.000 di.py:230(combine)
    14/10    0.000    0.000    0.241    0.024 modules.py:80(__load_libraries)
       46    0.000    0.000    0.000    0.000 lexer.py:265(__eq__)
       46    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:420(__exit__)
       48    0.000    0.000    0.000    0.000 move_assign_destruction.j2:4(root)
      112    0.000    0.000    0.000    0.000 module.py:38(path)
        1    0.000    0.000    0.000    0.000 lark.py:245(Lark)
        2    0.000    0.000    0.007    0.004 py2cpp.py:665(on_delete)
       45    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1128(find_spec)
       52    0.000    0.000    0.000    0.000 lexer.py:350(push)
      136    0.000    0.000    0.000    0.000 idtracking.py:235(__init__)
       25    0.000    0.000    0.000    0.000 str_find.j2:4(root)
       19    0.000    0.000    0.006    0.000 reflections.py:614(on_sum)
       14    0.000    0.000    0.480    0.034 module.py:64(load)
      223    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
      101    0.000    0.000    0.000    0.000 compiler.py:943(<genexpr>)
       27    0.000    0.000    0.000    0.000 idtracking.py:112(declare_parameter)
       13    0.000    0.000    0.000    0.000 typing.py:1719(__getitem__)
        1    0.000    0.000    0.057    0.057 parser.py:1(<module>)
       64    0.000    0.000    0.000    0.000 _parser.py:171(__setitem__)
      166    0.000    0.000    0.000    0.000 filters.py:1561(<lambda>)
       96    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
       27    0.000    0.000    0.000    0.000 enum.py:695(__call__)
        1    0.000    0.000    0.000    0.000 earley_forest.py:1(<module>)
      166    0.000    0.000    0.000    0.000 filters.py:1763(transfunc)
        7    0.000    0.000    0.002    0.000 py2cpp.py:451(proc_for_range)
       22    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
       14    0.000    0.000    0.000    0.000 di.py:398(combine)
        1    0.000    0.000    0.005    0.005 parse_tree_builder.py:1(<module>)
      157    0.000    0.000    0.000    0.000 runtime.py:899(__bool__)
     11/5    0.000    0.000    0.011    0.002 <frozen importlib._bootstrap>:1390(_handle_fromlist)
       98    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
       21    0.000    0.000    0.001    0.000 inspect.py:621(getmembers)
        8    0.000    0.000    0.000    0.000 typing.py:1733(__getitem_inner__)
       27    0.000    0.000    0.000    0.000 enum.py:1152(__new__)
       14    0.000    0.000    0.000    0.000 di.py:219(_clone)
       14    0.000    0.000    0.004    0.000 persistent.py:66(stored)
        3    0.000    0.000    0.010    0.003 py2cpp.py:474(proc_for_each)
       17    0.000    0.000    0.002    0.000 py2cpp.py:1423(on_tuple)
       45    0.000    0.000    0.000    0.000 {built-in method _imp.find_frozen}
       39    0.000    0.000    0.000    0.000 _parser.py:97(closegroup)
       28    0.000    0.000    0.001    0.000 statement_compound.py:73(block)
       10    0.000    0.000    0.000    0.000 py2cpp.py:747(on_decl_this_var)
       28    0.000    0.000    0.000    0.000 module.py:53(in_storage)
       56    0.000    0.000    0.000    0.000 aug_assign.j2:4(root)
       39    0.000    0.000    0.000    0.000 unary_operator.j2:4(root)
       82    0.000    0.000    0.000    0.000 compiler.py:717(<genexpr>)
       14    0.000    0.000    0.002    0.000 py2cpp.py:430(on_else)
      101    0.000    0.000    0.000    0.000 <frozen codecs>:263(__init__)
       46    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:982(find_spec)
        1    0.000    0.000    0.000    0.000 lark.py:47(LarkOptions)
       24    0.000    0.000    0.000    0.000 _parser.py:230(__init__)
      251    0.000    0.000    0.000    0.000 parse_tree_builder.py:141(__init__)
        5    0.000    0.000    0.000    0.000 trait.py:35(impl_methods)
       49    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:173(__exit__)
       32    0.000    0.000    0.000    0.000 compiler.py:780(push_assign_tracking)
       42    0.000    0.000    0.000    0.000 ternary_operator.j2:4(root)
       16    0.000    0.000    0.000    0.000 nodes.py:650(as_const)
       14    0.000    0.000    0.041    0.003 entry.py:153(loads)
       44    0.000    0.000    0.000    0.000 cvars.py:203(is_addr_p)
       42    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:190(_path_abspath)
       28    0.000    0.000    0.000    0.000 di.py:272(__init__)
       10    0.000    0.000    0.000    0.000 statement_compound.py:803(_merged)
       22    0.000    0.000    0.002    0.000 statement_compound.py:152(statements)
        3    0.000    0.000    0.000    0.000 statement_compound.py:758(_collect_impl)
        9    0.000    0.000    0.000    0.000 _parser.py:273(getuntil)
       51    0.000    0.000    0.000    0.000 nodes.py:552(can_assign)
       36    0.000    0.000    0.000    0.000 reflections.py:73(get_object)
       49    0.000    0.000    0.000    0.000 {built-in method _weakref._remove_dead_weakref}
       38    0.000    0.000    0.000    0.000 statement_simple.py:67(value)
       15    0.000    0.000    0.000    0.000 statement_compound.py:506(class_types)
