         68508122 function calls (65184661 primitive calls) in 24.793 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1014    0.000    0.000    0.004    0.000 py2cpp.py:493(on_decl_local_var)
      128    0.000    0.000    0.002    0.000 cache.py:106(gen_cache_path)
      874    0.000    0.000    0.001    0.000 lexer.py:598(_normalize_newlines)
      969    0.000    0.000    0.000    0.000 typing.py:1117(_is_dunder)
      655    0.000    0.000    0.002    0.000 list_type.j2:4(root)
      254    0.000    0.000    0.001    0.000 di.py:343(unbind)
      195    0.000    0.000    0.001    0.000 typing.py:175(_type_check)
      362    0.000    0.000    0.005    0.000 reflections.py:347(on_fallback)
      872    0.000    0.000    0.003    0.000 primary.py:57(domain_name)
      880    0.000    0.000    0.000    0.000 utils.py:751(__setitem__)
      836    0.000    0.000    0.009    0.000 py2cpp.py:1070(on_terminal)
      576    0.000    0.000    0.001    0.000 range.j2:4(root)
      200    0.000    0.000    0.016    0.000 statement_compound.py:678(collect)
     1037    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1285(_sanity_check)
      382    0.000    0.000    0.000    0.000 {built-in method nt.getcwd}
      106    0.000    0.000    0.003    0.000 lexer.py:325(__init__)
      560    0.000    0.000    0.006    0.000 statement_compound.py:147(for_in)
       95    0.000    0.000    0.048    0.001 traits.py:264(_resolve_method)
      925    0.000    0.000    0.026    0.000 primary.py:167(class_types)
      124    0.000    0.000    0.013    0.000 traits.py:281(parameter_at)
  138/126    0.000    0.000    0.000    0.000 _compiler.py:436(_get_literal_prefix)
      106    0.000    0.000    0.090    0.001 parser.py:1037(parse)
       28    0.000    0.000    0.011    0.000 compiler.py:1160(visit_For)
     1503    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
      106    0.000    0.000    0.000    0.000 compiler.py:301(__init__)
      127    0.000    0.000    0.000    0.000 di.py:253(instantiate)
      106    0.000    0.000    0.096    0.001 environment.py:615(_parse)
      393    0.000    0.000    0.002    0.000 parse_tree_builder.py:340(_init_builders)
      124    0.000    0.000    0.002    0.000 typing.py:1223(__init__)
1212/1141    0.000    0.000    0.006    0.000 parser.py:786(parse_filter_expr)
      127    0.000    0.000    0.001    0.000 di.py:228(combine)
        1    0.000    0.000    0.011    0.011 parser_frontends.py:150(create_contextual_lexer)
      318    0.000    0.000    0.000    0.000 environment.py:459(iter_extensions)
      197    0.000    0.000    0.000    0.000 typing.py:1159(__getattr__)
      254    0.000    0.000    0.018    0.000 persistent.py:137(_can_restore)
  472/419    0.000    0.000    0.020    0.000 parser.py:65(format)
      127    0.000    0.000    0.000    0.000 __init__.py:244(detect_encoding)
      523    0.000    0.000    0.007    0.000 statement_compound.py:479(is_abstract)
      901    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
       98    0.000    0.000    0.002    0.000 statement_compound.py:577(constructor_exists)
      230    0.000    0.000    0.003    0.000 _prepare.j2:4(root)
      398    0.000    0.000    0.000    0.000 idtracking.py:50(_define_ref)
      547    0.000    0.000    0.001    0.000 translation.py:18(import_dsn)
       40    0.000    0.000    0.000    0.000 _compiler.py:243(_optimize_charset)
       38    0.000    0.000    0.015    0.000 <frozen importlib._bootstrap_external>:1062(get_code)
      808    0.000    0.000    0.029    0.000 primary.py:513(iterates)
      228    0.000    0.000    0.001    0.000 _inherits.j2:4(root)
       65    0.000    0.000    0.006    0.000 parser.py:927(parse_filter)
     1245    0.000    0.000    0.000    0.000 lexer.py:111(max_width)
      189    0.000    0.000    0.000    0.000 _parser.py:372(_escape)
       95    0.000    0.000    0.071    0.001 reflections.py:537(on_for_in)
      263    0.000    0.000    0.003    0.000 py2cpp.py:609(is_on_cvar_relay)
      286    0.000    0.000    0.016    0.000 statement_compound.py:96(else_clause)
      342    0.000    0.000    0.000    0.000 compiler.py:1379(_make_finalize)
      106    0.000    0.000    0.006    0.000 environment.py:658(_tokenize)
      254    0.000    0.000    0.003    0.000 semantics.py:53(handler)
      216    0.000    0.000    0.002    0.000 statement_compound.py:530(template_types)
      325    0.000    0.000    0.000    0.000 typing.py:1227(<genexpr>)
     1245    0.000    0.000    0.000    0.000 lexer.py:98(to_regexp)
      106    0.000    0.000    0.003    0.000 lexer.py:604(tokenize)
      186    0.000    0.000    0.000    0.000 copy.py:247(_reconstruct)
      254    0.000    0.000    0.002    0.000 di.py:71(rebind)
      151    0.000    0.000    0.006    0.000 py2cpp.py:489(on_decl_this_var)
      744    0.000    0.000    0.000    0.000 idtracking.py:77(ref)
      105    0.000    0.000    0.000    0.000 _compiler.py:407(_generate_overlap_table)
      284    0.000    0.000    0.044    0.000 statement_compound.py:80(condition)
      392    0.000    0.000    0.000    0.000 parse_tree_builder.py:29(__init__)
      165    0.000    0.000    0.003    0.000 primary.py:495(super_class_symbol)
      202    0.000    0.000    0.000    0.000 compiler.py:168(__init__)
       59    0.000    0.000    0.001    0.000 compiler.py:1033(visit_Include)
      710    0.000    0.000    0.000    0.000 list.j2:4(root)
      259    0.000    0.000    0.001    0.000 _assign_dict.j2:4(root)
      153    0.000    0.000    0.001    0.000 _vars.j2:4(root)
      431    0.000    0.000    0.004    0.000 statement_compound.py:158(iterates)
      192    0.000    0.000    0.001    0.000 else.j2:4(root)
      106    0.000    0.000    0.102    0.001 environment.py:679(_generate)
      106    0.000    0.000    0.000    0.000 loaders.py:25(split_template_path)
      544    0.000    0.000    0.001    0.000 list_comp.j2:4(root)
      127    0.000    0.000    0.001    0.000 di.py:394(combine)
       48    0.000    0.000    0.010    0.000 <frozen importlib._bootstrap>:1240(_find_spec)
      165    0.000    0.000    0.013    0.000 reflections.py:531(on_super)
      506    0.000    0.000    0.000    0.000 compiler.py:1427(_output_const_repr)
     1249    0.000    0.000    0.000    0.000 grammar.py:25(__hash__)
     1016    0.000    0.000    0.000    0.000 module.py:38(path)
       20    0.000    0.000    0.001    0.000 _statements_enum.j2:4(root)
      107    0.000    0.000    0.000    0.000 utils.py:519(__setitem__)
      129    0.000    0.000    0.004    0.000 _compiler.py:573(_code)
  228/213    0.000    0.000    0.000    0.000 nodes.py:865(as_const)
     1638    0.000    0.000    0.000    0.000 element.py:44(declare)
      304    0.000    0.000    0.001    0.000 __name__.j2:4(root)
      127    0.000    0.000    0.785    0.006 ast.py:30(make_root_entry)
      134    0.000    0.000    0.010    0.000 compiler.py:142(find_undeclared)
      146    0.000    0.000    0.013    0.000 idtracking.py:46(analyze_node)
      127    0.000    0.000    0.096    0.001 persistent.py:66(stored)
      127    0.000    0.000    3.361    0.026 module.py:61(load)
      722    0.000    0.000    0.000    0.000 parser.py:150(is_tuple_end)
      216    0.000    0.000    0.001    0.000 statement_compound.py:433(class_types)
      356    0.000    0.000    0.094    0.000 general.py:35(statements)
      143    0.000    0.000    0.113    0.001 py2cpp.py:980(on_sum)
      574    0.000    0.000    0.002    0.000 py2cpp.py:499(on_decl_this_param)
      124    0.000    0.000    0.003    0.000 template.py:119(parameter)
       51    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:426(_get_module_lock)
      106    0.000    0.000    0.001    0.000 environment.py:1213(from_code)
      192    0.000    0.000    0.002    0.000 statement_compound.py:141(symbols)
       90    0.000    0.000    0.003    0.000 compiler.py:1843(visit_Call)
    85/65    0.000    0.000    0.003    0.000 compiler.py:1798(visit_Filter)
      355    0.000    0.000    0.001    0.000 statement_simple.py:54(value)
      477    0.000    0.000    0.003    0.000 statement_simple.py:60(symbols)
      980    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
       51    0.000    0.000    0.001    0.000 __init__.py:183(dumps)
      254    0.000    0.000    0.010    0.000 module.py:53(in_storage)
      164    0.000    0.000    0.001    0.000 _before.j2:4(root)
     1748    0.000    0.000    0.000    0.000 reflection.py:301(node)
  127/123    0.000    0.000    0.200    0.002 modules.py:78(__load_libraries)
      143    0.000    0.000    0.001    0.000 compiler.py:219(copy)
   129/86    0.000    0.000    0.002    0.000 primary.py:213(domain_name)
       76    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:482(cache_from_source)
      905    0.000    0.000    0.000    0.000 parser.py:16(__init__)
      161    0.000    0.000    0.041    0.000 reflections.py:578(on_comparison)
      339    0.000    0.000    0.000    0.000 unary_operator.j2:4(root)
      150    0.000    0.000    0.000    0.000 nodes.py:718(args_as_const)
      529    0.000    0.000    0.007    0.000 py2cpp.py:479(on_argument_label)
       51    0.000    0.000    0.000    0.000 <frozen ntpath>:236(split)
       90    0.000    0.000    0.007    0.000 parser.py:920(parse_call)
      333    0.000    0.000    0.001    0.000 slice_string.j2:4(root)
      268    0.000    0.000    0.000    0.000 enum.py:713(__call__)
      200    0.000    0.000    0.016    0.000 statement_compound.py:337(_decl_vars_with)
      255    0.000    0.000    0.001    0.000 _definition_constructor.j2:4(root)
      889    0.000    0.000    0.000    0.000 di.py:273(__register)
     1334    0.000    0.000    0.000    0.000 py2cpp.py:581(on_this_ref)
      433    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
      185    0.000    0.000    0.019    0.000 operator.py:17(operator)
     1748    0.000    0.000    0.000    0.000 reflection.py:295(decl)
     1748    0.000    0.000    0.000    0.000 reflection.py:76(via)
       51    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:304(acquire)
      127    0.000    0.000    0.009    0.000 entrypoints.py:42(entrypoint)
      216    0.000    0.000    0.003    0.000 statement_compound.py:429(is_override)
      105    0.000    0.000    0.001    0.000 _after.j2:4(root)
      495    0.000    0.000    0.000    0.000 nodes.py:614(as_const)
     1658    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
       51    0.000    0.000    0.001    0.000 statement_compound.py:582(constructor)
      106    0.000    0.000    0.000    0.000 <frozen codecs>:319(decode)
      127    0.000    0.000    0.582    0.005 entry.py:149(loads)
      194    0.000    0.000    0.014    0.000 statement_compound.py:50(statements)
      192    0.000    0.000    0.024    0.000 statement_compound.py:152(statements)
      220    0.000    0.000    0.000    0.000 runtime.py:559(__next__)
     48/7    0.000    0.000    0.035    0.005 <frozen importlib._bootstrap>:1304(_find_and_load_unlocked)
      299    0.000    0.000    0.001    0.000 render.py:41(<lambda>)
      106    0.000    0.000    0.000    0.000 environment.py:1244(_from_namespace)
       69    0.000    0.000    0.002    0.000 parser.py:473(parse_assign_target)
      253    0.000    0.000    0.000    0.000 comp_for.j2:4(root)
      107    0.000    0.000    0.001    0.000 statement_compound.py:498(match_feature)
        4    0.000    0.000    0.000    0.000 {built-in method nt.listdir}
      254    0.000    0.000    0.000    0.000 di.py:268(__init__)
      106    0.000    0.000    0.006    0.000 parser.py:53(__init__)
    96/92    0.000    0.000    0.001    0.000 compiler.py:1725(visit_Getitem)
      774    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
      345    0.000    0.000    0.000    0.000 compiler.py:1455(_output_child_pre)
      381    0.000    0.000    0.045    0.000 statement_compound.py:45(condition)
      106    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.StringIO' objects}
       51    0.000    0.000    0.001    0.000 transpile.py:238(output_filepath)
      421    0.000    0.000    0.027    0.000 literal.py:125(values)
     1263    0.000    0.000    0.000    0.000 nodes.py:587(as_const)
      106    0.000    0.000    0.000    0.000 environment.py:642(preprocess)
     1477    0.000    0.000    0.000    0.000 nodes.py:94(get_eval_context)
       59    0.000    0.000    0.004    0.000 parser.py:345(parse_include)
      216    0.000    0.000    0.004    0.000 statement_compound.py:425(is_abstract)
       28    0.000    0.000    0.011    0.000 parser.py:236(parse_for)
      659    0.000    0.000    0.000    0.000 {method 'copy' of 'set' objects}
   222/51    0.000    0.000   20.148    0.395 py2cpp.py:107(transpile)
  200/167    0.000    0.000    0.001    0.000 nodes.py:797(as_const)
      248    0.000    0.000    0.003    0.000 primary.py:527(for_in)
      518    0.000    0.000    0.000    0.000 compiler.py:945(<genexpr>)
      118    0.000    0.000    0.011    0.000 idtracking.py:178(_simple_visit)
       21    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
      127    0.000    0.000    0.000    0.000 di.py:217(_clone)
      299    0.000    0.000    0.000    0.000 accessible.py:35(operation_by)
      138    0.000    0.000    0.000    0.000 typing.py:262(_collect_parameters)
      252    0.000    0.000    0.000    0.000 dict_comp.j2:4(root)
      381    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
      131    0.000    0.000    0.006    0.000 py2cpp.py:655(on_list_type)
      472    0.000    0.000    0.000    0.000 parser.py:51(__init__)
   240/16    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1353(_recalculate)
      574    0.000    0.000    0.000    0.000 parse_tree_builder.py:158(_should_expand)
      106    0.000    0.000    0.001    0.000 compiler.py:723(write_commons)
       51    0.000    0.000    0.000    0.000 encoder.py:183(encode)
      300    0.000    0.000    0.000    0.000 tenary_operator.j2:4(root)
       46    0.000    0.000    0.009    0.000 <frozen importlib._bootstrap_external>:1488(_get_spec)
     1423    0.000    0.000    0.000    0.000 module.py:33(module_path)
      199    0.000    0.000    0.002    0.000 py2cpp.py:447(on_comment)
       94    0.000    0.000    0.004    0.000 enum.j2:4(root)
       41    0.000    0.000    0.000    0.000 compiler.py:784(pop_assign_tracking)
      128    0.000    0.000    0.010    0.000 statement_compound.py:67(statements)
       48    0.000    0.000    0.004    0.000 py2cpp.py:234(proc_for_range)
      112    0.000    0.000    0.006    0.000 py2cpp.py:658(on_dict_type)
      268    0.000    0.000    0.000    0.000 enum.py:1116(__new__)
      330    0.000    0.000    0.002    0.000 primary.py:503(_fetch_decl_class)
       26    0.000    0.000    0.037    0.001 py2cpp.py:397(proc_move_assign_destruction)
      392    0.000    0.000    0.001    0.000 grammar.py:112(_deserialize)
      124    0.000    0.000    0.001    0.000 primary.py:521(symbols)
       43    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:733(_init_module_attrs)
      106    0.000    0.000    0.002    0.000 lexer.py:428(get_lexer)
      187    0.000    0.000    0.000    0.000 compiler.py:495(<genexpr>)
      106    0.000    0.000    0.000    0.000 <frozen codecs>:309(__init__)
       51    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:162(__enter__)
   106/22    0.000    0.000    0.033    0.001 <frozen importlib._bootstrap>:480(_call_with_frames_removed)
      345    0.000    0.000    0.000    0.000 compiler.py:1471(_output_child_post)
     1245    0.000    0.000    0.000    0.000 lexer.py:102(_get_width)
  650/640    0.000    0.000    0.000    0.000 idtracking.py:59(find_load)
      254    0.000    0.000    0.000    0.000 di.py:287(__unregister)
      254    0.000    0.000    0.000    0.000 di.py:57(unbind)
       51    0.000    0.000    4.628    0.091 transpile.py:264(by_entrypoint)
       62    0.000    0.000    0.001    0.000 typing.py:1430(__getitem__)
  126/123    0.000    0.000    0.200    0.002 modules.py:26(libralies)
      106    0.000    0.000    0.000    0.000 environment.py:1110(make_globals)
      323    0.000    0.000    0.056    0.000 literal.py:107(first)
       49    0.000    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:1183(get_data)
        1    0.000    0.000    0.031    0.031 lark.py:524(_load)
      127    0.000    0.000    0.001    0.000 di.py:383(_clone)
     43/9    0.000    0.000    0.033    0.004 <frozen importlib._bootstrap>:911(_load_unlocked)
       63    0.000    0.000    0.000    0.000 nodes.py:206(set_ctx)
      196    0.000    0.000    0.000    0.000 _classify.j2:4(root)
       98    0.000    0.000    0.009    0.000 statement_compound.py:598(this_vars)
      164    0.000    0.000    0.000    0.000 tuple.j2:4(root)
       41    0.000    0.000    0.009    0.000 parser.py:225(parse_set)
      124    0.000    0.000    0.002    0.000 primary.py:556(fors)
      192    0.000    0.000    0.004    0.000 statement_compound.py:162(block)
       97    0.000    0.000    0.005    0.000 py2cpp.py:208(on_else_if)
       91    0.000    0.000    0.001    0.000 primary.py:546(domain_name)
      129    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
      530    0.000    0.000    0.000    0.000 _parser.py:164(__len__)
      202    0.000    0.000    0.000    0.000 idtracking.py:31(__init__)
      902    0.000    0.000    0.000    0.000 primary.py:417(match_feature)
      106    0.000    0.000    0.000    0.000 lexer.py:397(close)
       39    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:802(spec_from_file_location)
       27    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:751(_compile_bytecode)
      146    0.000    0.000    0.000    0.000 idtracking.py:175(__init__)
      106    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
      122    0.000    0.000    0.001    0.000 statement_compound.py:626(symbol)
      529    0.000    0.000    0.000    0.000 _parser.py:256(match)
       85    0.000    0.000    0.031    0.000 reflections.py:593(on_sum)
      323    0.000    0.000    0.001    0.000 literal.py:112(second)
       51    0.000    0.000    0.001    0.000 header.py:76(to_json)
      290    0.000    0.000    0.000    0.000 accessible.py:45(arthmetical)
      128    0.000    0.000    0.003    0.000 statement_compound.py:73(block)
      169    0.000    0.000    0.000    0.000 cvars.py:72(is_addr)
      635    0.000    0.000    0.000    0.000 compiler.py:418(outdent)
      124    0.000    0.000    0.001    0.000 typing.py:1130(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method builtins.eval}
       29    0.000    0.000    0.032    0.001 py2cpp.py:934(on_list_comp)
      134    0.000    0.000    0.000    0.000 _parser.py:231(__init__)
      108    0.000    0.000    0.028    0.000 statement_compound.py:552(comment)
       12    0.000    0.000    0.001    0.000 reflections.py:665(on_dict)
       51    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:372(release)
      166    0.000    0.000    0.000    0.000 in.j2:4(root)
      242    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1349(_get_parent_path)
       65    0.000    0.000    0.202    0.003 py2cpp.py:962(on_and_compare)
      199    0.000    0.000    0.002    0.000 statement_simple.py:145(text)
      635    0.000    0.000    0.000    0.000 compiler.py:414(indent)
      120    0.000    0.000    0.000    0.000 dict_items.j2:4(root)
      127    0.000    0.000    0.000    0.000 db.py:133(on_complete)
      312    0.000    0.000    0.000    0.000 _parser.py:293(tell)
      106    0.000    0.000    0.000    0.000 compiler.py:611(func)
       16    0.000    0.000    0.000    0.000 typing.py:1030(_generic_class_getitem)
      242    0.000    0.000    0.000    0.000 py2cpp.py:1045(on_pair)
      516    0.000    0.000    0.000    0.000 {method 'update' of 'set' objects}
      151    0.000    0.000    0.000    0.000 py2cpp.py:1149(pluck_assign_right)
       96    0.000    0.000    0.003    0.000 parser.py:832(parse_subscribed)
       33    0.000    0.000    0.001    0.000 <frozen abc>:105(__new__)
      200    0.000    0.000    0.012    0.000 parser.py:712(parse)
       51    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:124(setdefault)
      156    0.000    0.000    0.000    0.000 move_assign_destruction.j2:4(root)
      106    0.000    0.000    0.002    0.000 environment.py:454(lexer)
      143    0.000    0.000    0.001    0.000 compiler.py:232(soft)
      216    0.000    0.000    0.001    0.000 py2cpp.py:496(on_decl_class_param)
       26    0.000    0.000    0.001    0.000 typing.py:673(Union)
      308    0.000    0.000    0.000    0.000 general.py:25(scope)
       85    0.000    0.000    0.000    0.000 contextlib.py:299(helper)
       59    0.000    0.000    0.000    0.000 compiler.py:716(dump_local_context)
      147    0.000    0.000    0.001    0.000 primary.py:532(iterates)
      254    0.000    0.000    0.000    0.000 cache.py:254(decorator)
       10    0.000    0.000    0.051    0.005 py2cpp.py:940(on_dict_comp)
    77/70    0.000    0.000    0.001    0.000 compiler.py:1713(visit_Getattr)
       33    0.000    0.000    0.000    0.000 {built-in method _abc._abc_init}
      346    0.000    0.000    0.000    0.000 _parser.py:83(groups)
       88    0.000    0.000    0.005    0.000 py2cpp.py:1048(on_list)
      186    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
       76    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:132(_path_split)
       51    0.000    0.000    0.000    0.000 py2cpp.py:101(meta)
       71    0.000    0.000    0.001    0.000 reflections.py:651(on_pair)
       85    0.000    0.000    0.000    0.000 contextlib.py:104(__init__)
      258    0.000    0.000    0.000    0.000 _compiler.py:570(isstring)
       41    0.000    0.000    0.007    0.000 compiler.py:1561(visit_Assign)
      489    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:491(_verbose_message)
    60/46    0.000    0.000    0.000    0.000 nodes.py:499(as_const)
       48    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:232(__init__)
      185    0.000    0.000    0.001    0.000 operator.py:22(value)
        1    0.000    0.000    0.000    0.000 reflections.py:320(__make_procedure)
        2    0.000    0.000    0.000    0.000 __init__.py:355(namedtuple)
     38/7    0.000    0.000    0.033    0.005 <frozen importlib._bootstrap_external>:989(exec_module)
       60    0.000    0.000    0.002    0.000 compiler.py:1701(visit_Compare)
       31    0.000    0.000    0.000    0.000 typing.py:1079(_generic_init_subclass)
      128    0.000    0.000    0.004    0.000 cache.py:121(cache_exists)
      196    0.000    0.000    0.007    0.000 <frozen importlib._bootstrap_external>:140(_path_stat)
       51    0.000    0.000    0.001    0.000 header.py:84(to_header_str)
      436    0.000    0.000    0.000    0.000 parse_tree_builder.py:182(<genexpr>)
        3    0.000    0.000    0.001    0.000 visitors.py:50(_apply_v_args)
       60    0.000    0.000    0.000    0.000 runtime.py:406(__init__)
      307    0.000    0.000    0.000    0.000 enum.py:1254(__hash__)
       98    0.000    0.000    0.000    0.000 nodes.py:920(as_const)
      134    0.000    0.000    0.000    0.000 compiler.py:277(__init__)
      127    0.000    0.000    0.000    0.000 config.py:48(<lambda>)
       55    0.000    0.000    0.019    0.000 py2cpp.py:908(on_super)
       85    0.000    0.000    0.000    0.000 cast_bin_to_str.j2:4(root)
       64    0.000    0.000    0.004    0.000 py2cpp.py:211(on_else)
       64    0.000    0.000    0.004    0.000 primary.py:409(template_types)
        9    0.000    0.000    0.008    0.001 py2cpp.py:411(on_delete)
      131    0.000    0.000    0.010    0.000 primary.py:348(primary_type)
       49    0.000    0.000    0.000    0.000 py2cpp.py:1116(pluck_func_call_arguments)
    39/27    0.000    0.000    0.003    0.000 compiler.py:62(visitor)
      106    0.000    0.000    0.026    0.000 environment.py:700(_compile)
      154    0.000    0.000    0.000    0.000 dict_keys.j2:4(root)
      146    0.000    0.000    0.008    0.000 literal.py:138(items)
      224    0.000    0.000    0.000    0.000 typing.py:166(_type_convert)
        1    0.000    0.000    0.015    0.015 load_grammar.py:1(<module>)
      242    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1339(_find_parent_path_names)
      111    0.000    0.000    0.008    0.000 primary.py:551(projection)
      106    0.000    0.000    0.008    0.000 nodes.py:186(find)
      129    0.000    0.000    0.000    0.000 _parser.py:953(fix_flags)
      460    0.000    0.000    0.000    0.000 py2cpp.py:701(on_null_type)
       43    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:806(module_from_spec)
       78    0.000    0.000    0.000    0.000 while.j2:4(root)
      146    0.000    0.000    0.000    0.000 compiler.py:600(leave_frame)
       61    0.000    0.000    0.007    0.000 py2cpp.py:1051(on_dict)
       72    0.000    0.000    0.001    0.000 typing.py:1439(copy_with)
       50    0.000    0.000    0.003    0.000 py2cpp.py:1028(on_tenary_operator)
       95    0.000    0.000    0.000    0.000 str_find.j2:4(root)
       85    0.000    0.000    0.001    0.000 contextlib.py:132(__enter__)
       39    0.000    0.000    0.001    0.000 reflections.py:617(on_tenary_operator)
      112    0.000    0.000    0.015    0.000 primary.py:373(key_type)
      285    0.000    0.000    0.000    0.000 compiler.py:765(get_resolve_func)
      186    0.000    0.000    0.000    0.000 <frozen posixpath>:41(_get_sep)
       43    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:172(_path_isabs)
      228    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:134(<genexpr>)
       48    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
      379    0.000    0.000    0.000    0.000 typing.py:1233(__eq__)
       61    0.000    0.000    0.003    0.000 py2cpp.py:956(on_not_compare)
      106    0.000    0.000    0.000    0.000 {built-in method _functools.reduce}
      131    0.000    0.000    0.010    0.000 primary.py:360(value_type)
      186    0.000    0.000    0.000    0.000 copyreg.py:98(__newobj__)
       85    0.000    0.000    0.000    0.000 cast_str_to_str.j2:4(root)
       32    0.000    0.000    0.003    0.000 py2cpp.py:661(on_callable_type)
        3    0.000    0.000    0.025    0.008 __init__.py:1(<module>)
      127    0.000    0.000    0.000    0.000 entrypoints.py:35(<lambda>)
       85    0.000    0.000    0.001    0.000 contextlib.py:141(__exit__)
      311    0.000    0.000    0.000    0.000 _parser.py:113(__init__)
       39    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1585(_get_spec)
    85/65    0.000    0.000    0.001    0.000 compiler.py:259(visit_Filter)
       15    0.000    0.000    0.003    0.000 py2cpp.py:245(proc_for_dict_items)
      147    0.000    0.000    0.000    0.000 aug_assign.j2:4(root)
      151    0.000    0.000    0.001    0.000 py2cpp.py:485(on_decl_this_var_forward)
       59    0.000    0.000    0.000    0.000 compiler.py:434(simple_write)
       96    0.000    0.000    0.000    0.000 py2cpp.py:1194(sub_cvar_to)
       96    0.000    0.000    0.000    0.000 compiler.py:226(inner)
        1    0.000    0.000    0.005    0.005 utils.py:1(<module>)
       51    0.000    0.000    0.000    0.000 statement_compound.py:454(class_types)
       12    0.000    0.000    0.004    0.000 parser.py:437(parse_filter_block)
        7    0.000    0.000    0.003    0.000 py2cpp.py:638(on_relay_of_type)
       12    0.000    0.000    0.003    0.000 compiler.py:1338(visit_FilterBlock)
        1    0.000    0.000    0.002    0.002 parse_tree_builder.py:332(__init__)
   126/19    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1367(__iter__)
       64    0.000    0.000    0.003    0.000 primary.py:454(type_params)
       16    0.000    0.000    0.000    0.000 nodes.py:887(as_const)
       51    0.000    0.000    0.000    0.000 <frozen ntpath>:35(_get_bothseps)
      106    0.000    0.000    0.000    0.000 compiler.py:255(__init__)
      210    0.000    0.000    0.000    0.000 parse_tree_builder.py:166(<genexpr>)
       51    0.000    0.000    0.000    0.000 <frozen ntpath>:275(dirname)
      254    0.000    0.000    0.000    0.000 di.py:15(__init__)
       81    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:84(_unpack_uint32)
       30    0.000    0.000    0.000    0.000 nodes.py:523(as_const)
       60    0.000    0.000    0.000    0.000 compiler.py:1709(visit_Operand)
       52    0.000    0.000    0.000    0.000 c_macro.j2:4(root)
       21    0.000    0.000    0.002    0.000 py2cpp.py:408(on_aug_assign)
      102    0.000    0.000    0.012    0.000 statement_compound.py:458(this_vars)
       13    0.000    0.000    0.001    0.000 parser.py:746(parse_list)
       27    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:666(_classify_pyc)
      106    0.000    0.000    0.000    0.000 __init__.py:998(__init__)
      305    0.000    0.000    0.000    0.000 module.py:43(entrypoint)
      127    0.000    0.000    0.000    0.000 convertion.py:21(as_a)
      112    0.000    0.000    0.001    0.000 primary.py:378(value_type)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1641(_fill_cache)
       98    0.000    0.000    0.004    0.000 statement_compound.py:594(class_vars)
       89    0.000    0.000    0.017    0.000 operator.py:81(primary)
       59    0.000    0.000    0.000    0.000 idtracking.py:147(dump_stores)
      784    0.000    0.000    0.000    0.000 grammar.py:121(__hash__)
       39    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:611(_get_cached)
       61    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:150(_path_is_mode_type)
       63    0.000    0.000    0.001    0.000 lexer.py:354(look)
        9    0.000    0.000    0.000    0.000 _compiler.py:386(_mk_bitmap)
       52    0.000    0.000    0.001    0.000 py2cpp.py:953(on_factor)
       89    0.000    0.000    0.000    0.000 slice_array.j2:4(root)
