         216605363 function calls (206138951 primitive calls) in 79.292 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     7086    0.001    0.000    0.001    0.000 {built-in method builtins.max}
      608    0.001    0.000    0.029    0.000 runtime.py:778(_invoke)
      440    0.001    0.000    0.002    0.000 di.py:257(instantiate)
  223/121    0.001    0.000    0.092    0.001 parser.py:255(parse_if)
     3541    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:1285(_sanity_check)
      462    0.001    0.000    0.002    0.000 parse_tree_builder.py:162(maybe_create_child_filter)
      440    0.001    0.000    0.001    0.000 __init__.py:244(detect_encoding)
     2123    0.001    0.000    0.021    0.000 statement_compound.py:548(is_abstract)
      390    0.001    0.000    0.071    0.000 traits.py:358(parameter_at)
      434    0.001    0.000    0.010    0.000 primary.py:546(can_resolve_super)
     1054    0.001    0.000    0.085    0.000 statement_simple.py:144(throws)
     2664    0.001    0.000    0.001    0.000 {method 'index' of 'list' objects}
     2728    0.001    0.000    0.003    0.000 lexer.py:81(to_regexp)
     2464    0.001    0.000    0.027    0.000 py2cpp.py:1537(on_terminal)
     1141    0.001    0.000    0.072    0.000 statement_compound.py:50(statements)
     1106    0.001    0.000    0.054    0.000 statement_compound.py:96(else_clause)
     1066    0.001    0.000    0.148    0.000 statement_compound.py:80(condition)
1816/1097    0.001    0.000    0.066    0.000 parser.py:539(parse_or)
1981/1256    0.001    0.000    0.055    0.000 parser.py:586(parse_math1)
     2642    0.001    0.000    0.009    0.000 py2cpp.py:813(on_decl_local_var)
      880    0.001    0.000    0.018    0.000 persistent.py:137(_can_restore)
  291/125    0.001    0.000    0.015    0.000 idtracking.py:252(visit_If)
      341    0.001    0.000    0.004    0.000 _lambda_params.j2:4(root)
  442/186    0.001    0.000    0.109    0.001 parser.py:167(parse_statement)
      440    0.001    0.000    0.001    0.000 db.py:135(on_complete)
     3110    0.001    0.000    0.001    0.000 nodes.py:472(as_const)
      880    0.001    0.000    0.009    0.000 di.py:71(rebind)
     2475    0.001    0.000    0.001    0.000 comment.j2:4(root)
2055/1309    0.001    0.000    0.053    0.000 parser.py:607(parse_math2)
      682    0.001    0.000    0.003    0.000 _constructor_inherits.j2:4(root)
     2735    0.001    0.000    0.001    0.000 {method 'translate' of 'str' objects}
      608    0.001    0.000    0.016    0.000 <frozen _collections_abc>:652(__rsub__)
     1532    0.001    0.000    0.014    0.000 statement_compound.py:147(for_in)
      258    0.001    0.000    0.123    0.000 traits.py:341(_resolve_method)
     1006    0.001    0.000    0.002    0.000 parser.py:998(flush_data)
 1465/844    0.001    0.000    0.051    0.000 parser.py:524(parse_condexpr)
      546    0.001    0.000    0.016    0.000 statement_compound.py:789(_merged_by)
     1063    0.001    0.000    0.583    0.001 py2cpp.py:967(<lambda>)
       87    0.001    0.000    0.159    0.002 py2cpp.py:1345(on_comp_for)
2055/1309    0.001    0.000    0.053    0.000 parser.py:618(parse_pow)
     2735    0.001    0.000    0.002    0.000 __init__.py:305(escape)
      699    0.001    0.000    0.002    0.000 else.j2:4(root)
     1303    0.001    0.000    0.002    0.000 compiler.py:1434(_output_child_to_const)
      243    0.001    0.000    0.015    0.000 parser.py:864(parse_call_args)
     2418    0.001    0.000    0.164    0.000 literal.py:107(first)
2087/1583    0.001    0.000    0.024    0.000 parser.py:773(parse_postfix)
     1355    0.001    0.000    0.001    0.000 compiler.py:281(visit_Name)
      291    0.001    0.000    0.001    0.000 idtracking.py:120(branch_update)
      573    0.001    0.000    0.001    0.000 typing.py:1358(__getattr__)
      141    0.001    0.000    0.228    0.002 py2cpp.py:520(proc_for_each)
     4144    0.001    0.000    0.001    0.000 lexer.py:394(_regexp_has_newline)
      374    0.001    0.000    0.042    0.000 primary.py:489(or_types)
      204    0.001    0.000    0.002    0.000 transpile.py:365(fetch_output_path)
      340    0.001    0.000    0.012    0.000 parser.py:801(parse_subscript)
     2418    0.001    0.000    0.007    0.000 literal.py:112(second)
     1982    0.001    0.000    0.001    0.000 statement_compound.py:301(operations)
      204    0.001    0.000    0.003    0.000 __init__.py:183(dumps)
      440    0.001    0.000    0.003    0.000 di.py:230(combine)
     2006    0.001    0.000    0.061    0.000 primary.py:570(iterates)
     2292    0.001    0.000    0.008    0.000 py2cpp.py:819(on_decl_this_param)
1253/1187    0.001    0.000    0.001    0.000 compiler.py:125(has_safe_repr)
      121    0.001    0.000    0.006    0.000 reflections.py:667(on_list)
      808    0.001    0.000    0.001    0.000 runtime.py:559(__next__)
  440/436    0.001    0.000    0.187    0.000 modules.py:80(__load_libraries)
      204    0.001    0.000    0.001    0.000 py2cpp.py:430(make_depends)
     1641    0.001    0.000    0.167    0.000 statement_compound.py:45(condition)
      668    0.001    0.000    0.024    0.000 py2cpp.py:1484(on_pair)
  223/121    0.001    0.000    0.048    0.000 compiler.py:1299(visit_If)
      566    0.001    0.000    0.031    0.000 py2cpp.py:473(on_else_if)
     2309    0.001    0.000    0.001    0.000 lexer.py:342(__bool__)
     3520    0.001    0.000    0.001    0.000 module.py:38(path)
      808    0.001    0.000    0.001    0.000 compiler.py:1632(visit_Const)
  189/158    0.001    0.000    0.029    0.000 {built-in method builtins.exec}
      152    0.001    0.000    0.401    0.003 loaders.py:107(load)
     5921    0.001    0.000    0.001    0.000 filters.py:1561(<lambda>)
   224/32    0.001    0.000    0.001    0.000 _compiler.py:37(_compile)
      258    0.001    0.000    0.194    0.001 reflections.py:556(on_for_in)
1764/1061    0.001    0.000    0.067    0.000 parser.py:515(parse_expression)
      152    0.001    0.000    0.018    0.000 compiler.py:538(pull_dependencies)
      258    0.001    0.000    0.001    0.000 <frozen posixpath>:72(join)
     1624    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:645(parent)
     1494    0.001    0.000    0.001    0.000 cvar.j2:4(root)
     5921    0.001    0.000    0.001    0.000 filters.py:1763(transfunc)
      434    0.001    0.000    0.036    0.000 reflections.py:550(on_super)
       62    0.001    0.000    0.003    0.000 _statements_enum.j2:4(root)
     5731    0.001    0.000    0.001    0.000 reflection.py:304(node)
      638    0.001    0.000    0.016    0.000 primary.py:647(symbols)
      803    0.001    0.000    0.009    0.000 _signature_constructor.j2:4(root)
      100    0.001    0.000    0.886    0.009 py2cpp.py:1525(on_lambda)
     1288    0.001    0.000    0.280    0.000 general.py:35(statements)
      948    0.001    0.000    0.017    0.000 reflections.py:348(on_fallback)
     3689    0.001    0.000    0.001    0.000 decorator.py:157(__iter__)
      152    0.001    0.000    0.369    0.002 environment.py:728(compile)
     4362    0.001    0.000    0.001    0.000 lexer.py:528(<genexpr>)
  873/375    0.001    0.000    0.013    0.000 idtracking.py:256(inner_visit)
     5344    0.001    0.000    0.001    0.000 {method 'popleft' of 'collections.deque' objects}
     1110    0.001    0.000    0.008    0.000 statement_compound.py:158(iterates)
     2502    0.001    0.000    0.001    0.000 decorator.py:167(__len__)
      440    0.001    0.000    0.003    0.000 di.py:398(combine)
      204    0.001    0.000    0.004    0.000 transpile.py:351(output_filepath)
     5319    0.001    0.000    0.001    0.000 runtime.py:899(__bool__)
      438    0.001    0.000    0.042    0.000 traits.py:224(_find_method)
      218    0.001    0.000    0.010    0.000 lexer.py:526(__init__)
      434    0.001    0.000    0.006    0.000 primary.py:552(super_class_symbol)
     5562    0.001    0.000    0.001    0.000 reflection.py:298(decl)
      204    0.001    0.000   13.569    0.067 transpile.py:327(by_entrypoint)
      200    0.001    0.000    0.002    0.000 compiler.py:584(enter_frame)
      593    0.001    0.000    0.005    0.000 <frozen genericpath>:89(getmtime)
  622/615    0.001    0.000    0.001    0.000 nodes.py:841(as_const)
     1714    0.001    0.000    0.001    0.000 list.j2:4(root)
        1    0.001    0.001    0.001    0.001 parse_tree_builder.py:358(create_callback)
      204    0.001    0.000    0.001    0.000 <frozen ntpath>:222(split)
      880    0.001    0.000    0.011    0.000 module.py:53(in_storage)
  261/260    0.001    0.000    0.003    0.000 compiler.py:481(signature)
     1325    0.001    0.000    0.016    0.000 reflections.py:73(get_object)
  412/256    0.001    0.000    0.080    0.000 parser.py:196(parse_statements)
      169    0.001    0.000    0.034    0.000 statement_compound.py:689(this_vars)
      440    0.001    0.000    1.990    0.005 ast.py:30(make_root_entry)
     2783    0.001    0.000    0.001    0.000 decorator.py:11(__init__)
      359    0.001    0.000    0.011    0.000 enum.j2:4(root)
      440    0.001    0.000    9.347    0.021 module.py:64(load)
     5562    0.001    0.000    0.001    0.000 reflection.py:76(via)
      440    0.001    0.000    0.184    0.000 persistent.py:66(stored)
      169    0.001    0.000    0.003    0.000 statement_compound.py:673(constructor)
  564/152    0.001    0.000    0.073    0.000 compiler.py:442(blockvisit)
      169    0.001    0.000    0.004    0.000 statement_compound.py:668(constructor_exists)
      636    0.001    0.000    0.004    0.000 closure.j2:4(root)
     5740    0.000    0.000    0.000    0.000 module.py:33(module_path)
     1436    0.000    0.000    0.002    0.000 list_comp.j2:4(root)
      440    0.000    0.000    0.029    0.000 entrypoints.py:42(entrypoint)
      822    0.000    0.000    0.002    0.000 lexer.py:292(test_any)
2634/2538    0.000    0.000    0.000    0.000 idtracking.py:68(find_ref)
      552    0.000    0.000    0.003    0.000 statement_compound.py:506(class_types)
      651    0.000    0.000    0.062    0.000 reflections.py:216(resolve_constructor)
      813    0.000    0.000    0.016    0.000 reflections.py:393(on_argument_label)
      545    0.000    0.000    0.005    0.000 statement_compound.py:141(symbols)
      677    0.000    0.000    0.013    0.000 reflection.py:207(__eq__)
       96    0.000    0.000    0.025    0.000 py2cpp.py:982(on_relay_of_type)
     1724    0.000    0.000    0.001    0.000 decorator.py:60(join_args)
     1976    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
     1345    0.000    0.000    0.001    0.000 typing.py:1294(_is_dunder)
     1217    0.000    0.000    0.002    0.000 idtracking.py:238(visit_Name)
     1953    0.000    0.000    0.001    0.000 lexer.py:294(<genexpr>)
      825    0.000    0.000    0.010    0.000 statement_simple.py:169(text)
      204    0.000    0.000    0.002    0.000 encoder.py:183(encode)
     1350    0.000    0.000    0.001    0.000 lexer.py:598(_normalize_newlines)
     1108    0.000    0.000    0.001    0.000 idtracking.py:116(load)
      469    0.000    0.000    0.037    0.000 statement_compound.py:67(statements)
     2096    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
      348    0.000    0.000    0.002    0.000 ue_view_helper.py:144(<lambda>)
      101    0.000    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:1624(find_spec)
     1047    0.000    0.000    0.001    0.000 unary_operator.j2:4(root)
      100    0.000    0.000    0.044    0.000 primary.py:667(ref_vars)
      880    0.000    0.000    0.001    0.000 di.py:272(__init__)
      880    0.000    0.000    0.001    0.000 di.py:291(__unregister)
      152    0.000    0.000    0.175    0.001 compiler.py:101(generate)
      260    0.000    0.000    0.001    0.000 {built-in method builtins.all}
     1005    0.000    0.000    0.003    0.000 list_type.j2:4(root)
      440    0.000    0.000    0.001    0.000 di.py:219(_clone)
      608    0.000    0.000    0.014    0.000 <frozen _collections_abc>:866(_from_iterable)
      152    0.000    0.000    0.146    0.001 parser.py:1037(parse)
     2526    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
      516    0.000    0.000    0.002    0.000 _before.j2:4(root)
2055/1983    0.000    0.000    0.006    0.000 parser.py:786(parse_filter_expr)
      440    0.000    0.000    1.231    0.003 entry.py:153(loads)
      532    0.000    0.000    0.058    0.000 statement_compound.py:152(statements)
      204    0.000    0.000    0.003    0.000 header.py:77(to_json)
      317    0.000    0.000    0.261    0.001 py2cpp.py:1410(on_sum)
     4144    0.000    0.000    0.000    0.000 lexer.py:70(_get_flags)
     2728    0.000    0.000    0.001    0.000 lexer.py:88(max_width)
      888    0.000    0.000    0.001    0.000 range.j2:4(root)
  438/436    0.000    0.000    0.186    0.000 modules.py:26(libralies)
      152    0.000    0.000    0.000    0.000 compiler.py:301(__init__)
      152    0.000    0.000    0.004    0.000 lexer.py:325(__init__)
      440    0.000    0.000    0.002    0.000 di.py:387(_clone)
      911    0.000    0.000    0.001    0.000 tuple.j2:4(root)
      218    0.000    0.000    0.001    0.000 copy.py:62(copy)
     1436    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
      456    0.000    0.000    0.001    0.000 environment.py:459(iter_extensions)
      880    0.000    0.000    0.001    0.000 di.py:57(unbind)
       21    0.000    0.000    0.001    0.000 inspect.py:579(_getmembers)
  425/408    0.000    0.000    0.001    0.000 nodes.py:865(as_const)
        1    0.000    0.000    0.039    0.039 lark.py:505(load)
      772    0.000    0.000    0.001    0.000 typing.py:1368(__setattr__)
      502    0.000    0.000    0.059    0.000 operator.py:17(operator)
     1076    0.000    0.000    0.004    0.000 statement_simple.py:67(value)
      384    0.000    0.000    0.002    0.000 relay_of_type.j2:4(root)
     1295    0.000    0.000    0.001    0.000 idtracking.py:77(ref)
      152    0.000    0.000    0.007    0.000 environment.py:658(_tokenize)
      152    0.000    0.000    0.154    0.001 environment.py:615(_parse)
  198/174    0.000    0.000    0.001    0.000 nodes.py:750(as_const)
      195    0.000    0.000    0.001    0.000 typing.py:173(_type_check)
      658    0.000    0.000    0.000    0.000 idtracking.py:50(_define_ref)
      552    0.000    0.000    0.007    0.000 statement_compound.py:502(is_override)
      177    0.000    0.000    0.012    0.000 parser.py:920(parse_call)
        1    0.000    0.000    0.000    0.000 {built-in method _imp.create_dynamic}
     1070    0.000    0.000    0.014    0.000 py2cpp.py:800(on_argument_label)
      609    0.000    0.000    0.001    0.000 cvar_as_a.j2:4(root)
       40    0.000    0.000    0.046    0.001 statement_compound.py:575(ref_vars)
      168    0.000    0.000    0.001    0.000 compiler.py:1756(_filter_test_common)
      209    0.000    0.000    0.022    0.000 statement_compound.py:746(collect)
      545    0.000    0.000    0.010    0.000 statement_compound.py:162(block)
      432    0.000    0.000    0.000    0.000 comp_for.j2:4(root)
      472    0.000    0.000    0.011    0.000 statement_compound.py:73(block)
      152    0.000    0.000    0.004    0.000 lexer.py:604(tokenize)
      761    0.000    0.000    0.001    0.000 compiler.py:1427(_output_const_repr)
      152    0.000    0.000    0.000    0.000 loaders.py:25(split_template_path)
      502    0.000    0.000    0.000    0.000 compiler.py:1379(_make_finalize)
       34    0.000    0.000    0.016    0.000 compiler.py:1160(visit_For)
     1573    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
     1421    0.000    0.000    0.000    0.000 lexer.py:734(<genexpr>)
     1445    0.000    0.000    0.000    0.000 _parser.py:167(__getitem__)
      398    0.000    0.000    0.090    0.000 statement_compound.py:643(comment)
     1174    0.000    0.000    0.000    0.000 parser.py:150(is_tuple_end)
      868    0.000    0.000    0.004    0.000 primary.py:560(_fetch_decl_class)
        1    0.000    0.000    0.013    0.013 parser_frontends.py:150(create_contextual_lexer)
      187    0.000    0.000    0.018    0.000 compiler.py:142(find_undeclared)
     1416    0.000    0.000    0.000    0.000 lexer.py:111(max_width)
      124    0.000    0.000    0.002    0.000 typing.py:1423(__init__)
       52    0.000    0.000    0.000    0.000 _compiler.py:241(_optimize_charset)
      451    0.000    0.000    0.074    0.000 py2cpp.py:809(on_decl_this_var)
      381    0.000    0.000    0.002    0.000 statement_simple.py:149(via)
       92    0.000    0.000    0.001    0.000 param_type.j2:4(root)
      474    0.000    0.000    0.005    0.000 primary.py:584(for_in)
      605    0.000    0.000    0.000    0.000 binary_in.j2:4(root)
      289    0.000    0.000    0.000    0.000 runtime.py:406(__init__)
      268    0.000    0.000    0.000    0.000 compiler.py:168(__init__)
      152    0.000    0.000    0.175    0.001 environment.py:679(_generate)
      440    0.000    0.000    0.005    0.000 semantics.py:43(handler)
  177/173    0.000    0.000    0.006    0.000 compiler.py:1843(visit_Call)
      338    0.000    0.000    0.002    0.000 statement_compound.py:527(class_types)
      249    0.000    0.000    0.001    0.000 compiler.py:219(copy)
  281/189    0.000    0.000    0.000    0.000 nodes.py:499(as_const)
     2402    0.000    0.000    0.000    0.000 primary.py:438(match_feature)
      463    0.000    0.000    0.002    0.000 parse_tree_builder.py:340(_init_builders)
       83    0.000    0.000    0.001    0.000 compiler.py:1033(visit_Include)
  191/185    0.000    0.000    0.003    0.000 compiler.py:1725(visit_Getitem)
      153    0.000    0.000    0.000    0.000 utils.py:519(__setitem__)
      315    0.000    0.000    0.011    0.000 py2cpp.py:1478(on_truthy)
     1640    0.000    0.000    0.000    0.000 grammar.py:25(__hash__)
      414    0.000    0.000    0.000    0.000 statement_compound.py:339(is_internal)
      123    0.000    0.000    0.201    0.002 py2cpp.py:522(<lambda>)
      427    0.000    0.000    0.001    0.000 move_assign_dict.j2:4(root)
      127    0.000    0.000    0.003    0.000 parser.py:473(parse_assign_target)
      418    0.000    0.000    0.004    0.000 statement_compound.py:366(symbol)
      352    0.000    0.000    0.000    0.000 _post_definition.j2:4(root)
     1416    0.000    0.000    0.000    0.000 lexer.py:98(to_regexp)
      450    0.000    0.000    0.001    0.000 py2cpp.py:1794(pluck_decl_right)
     1320    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
       78    0.000    0.000    0.090    0.001 py2cpp.py:1367(on_list_comp)
      880    0.000    0.000    0.000    0.000 cache.py:256(decorator)
      266    0.000    0.000    0.010    0.000 py2cpp.py:1514(on_null)
      657    0.000    0.000    0.023    0.000 literal.py:138(items)
      187    0.000    0.000    0.353    0.002 py2cpp.py:1392(on_and_compare)
    88/32    0.000    0.000    0.003    0.000 _parser.py:451(_parse_sub)
      552    0.000    0.000    0.007    0.000 statement_compound.py:498(is_abstract)
      573    0.000    0.000    0.001    0.000 slice_string.j2:4(root)
     2723    0.000    0.000    0.000    0.000 nodes.py:94(get_eval_context)
   269/80    0.000    0.000    0.000    0.000 _parser.py:177(getwidth)
      914    0.000    0.000    0.000    0.000 {method 'copy' of 'list' objects}
      751    0.000    0.000    0.000    0.000 nodes.py:614(as_const)
      201    0.000    0.000    0.021    0.000 idtracking.py:46(analyze_node)
      648    0.000    0.000    0.000    0.000 ternary_operator.j2:4(root)
      641    0.000    0.000    0.038    0.000 literal.py:125(values)
      233    0.000    0.000    0.011    0.000 py2cpp.py:476(on_else)
      367    0.000    0.000    0.006    0.000 reflections.py:599(on_comparison)
      440    0.000    0.000    0.000    0.000 config.py:50(<lambda>)
      152    0.000    0.000    0.002    0.000 environment.py:1213(from_code)
      192    0.000    0.000    0.004    0.000 delete.j2:4(root)
       86    0.000    0.000    0.001    0.000 compiler.py:784(pop_assign_tracking)
      450    0.000    0.000    0.000    0.000 cast_bin_to_bin.j2:4(root)
      270    0.000    0.000    0.163    0.001 reflections.py:614(on_sum)
       75    0.000    0.000    0.006    0.000 parser.py:927(parse_filter)
        4    0.000    0.000    0.000    0.000 {built-in method nt.listdir}
     2284    0.000    0.000    0.000    0.000 nodes.py:587(as_const)
      201    0.000    0.000    0.010    0.000 py2cpp.py:1004(on_list_type)
      152    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.StringIO' objects}
      552    0.000    0.000    0.000    0.000 c_func_ref.j2:4(root)
       37    0.000    0.000    0.016    0.000 <frozen importlib._bootstrap_external>:1093(get_code)
      209    0.000    0.000    0.022    0.000 statement_compound.py:343(_decl_vars_with)
       86    0.000    0.000    0.018    0.000 parser.py:225(parse_set)
      215    0.000    0.000    0.000    0.000 str_find.j2:4(root)
       29    0.000    0.000    0.019    0.001 py2cpp.py:508(proc_for_dict)
     1122    0.000    0.000    0.000    0.000 {method 'copy' of 'set' objects}
      210    0.000    0.000    0.007    0.000 py2cpp.py:1481(on_falsy)
      152    0.000    0.000    0.001    0.000 environment.py:642(preprocess)
      145    0.000    0.000    0.008    0.000 helper.py:22(<lambda>)
      152    0.000    0.000    0.000    0.000 environment.py:1244(_from_namespace)
       74    0.000    0.000    0.007    0.000 py2cpp.py:497(proc_for_range)
      152    0.000    0.000    0.000    0.000 <frozen codecs>:322(decode)
      192    0.000    0.000    0.002    0.000 primary.py:603(domain_name)
      817    0.000    0.000    0.000    0.000 compiler.py:945(<genexpr>)
      240    0.000    0.000    0.002    0.000 primary.py:578(symbols)
       52    0.000    0.000    0.007    0.000 template.py:74(prop)
      451    0.000    0.000    0.084    0.000 py2cpp.py:806(on_decl_this_var_forward)
      540    0.000    0.000    0.000    0.000 compiler.py:1455(_output_child_pre)
      185    0.000    0.000    0.011    0.000 py2cpp.py:1487(on_list)
      787    0.000    0.000    0.000    0.000 general.py:25(scope)
      240    0.000    0.000    0.005    0.000 primary.py:613(fors)
      245    0.000    0.000    0.008    0.000 py2cpp.py:1386(on_not_compare)
      552    0.000    0.000    0.002    0.000 py2cpp.py:816(on_decl_class_param)
       33    0.000    0.000    0.001    0.000 <frozen abc>:105(__new__)
      504    0.000    0.000    0.001    0.000 dict_type.j2:4(root)
      178    0.000    0.000    0.000    0.000 nodes.py:718(args_as_const)
      204    0.000    0.000    0.000    0.000 py2cpp.py:149(meta)
      218    0.000    0.000    0.000    0.000 copy.py:248(_reconstruct)
      282    0.000    0.000    0.000    0.000 compiler.py:495(<genexpr>)
    84/75    0.000    0.000    0.003    0.000 compiler.py:1798(visit_Filter)
      502    0.000    0.000    0.002    0.000 operator.py:22(value)
       46    0.000    0.000    0.005    0.000 <frozen importlib._bootstrap>:1240(_find_spec)
      159    0.000    0.000    0.001    0.000 primary.py:641(domain_name)
       75    0.000    0.000    0.131    0.002 py2cpp.py:1347(<lambda>)
      532    0.000    0.000    0.000    0.000 null.j2:4(root)
      630    0.000    0.000    0.000    0.000 truthy.j2:4(root)
      138    0.000    0.000    0.007    0.000 py2cpp.py:1469(on_float)
       26    0.000    0.000    0.015    0.001 py2cpp.py:715(on_delete)
      152    0.000    0.000    0.002    0.000 compiler.py:723(write_commons)
      441    0.000    0.000    0.003    0.000 cache.py:123(cache_exists)
      113    0.000    0.000    0.001    0.000 nodes.py:206(set_ctx)
      540    0.000    0.000    0.000    0.000 compiler.py:1471(_output_child_post)
      261    0.000    0.000    0.000    0.000 template.j2:4(root)
      167    0.000    0.000    0.019    0.000 idtracking.py:178(_simple_visit)
       83    0.000    0.000    0.006    0.000 parser.py:345(parse_include)
1119/1090    0.000    0.000    0.000    0.000 idtracking.py:59(find_load)
     1158    0.000    0.000    0.000    0.000 py2cpp.py:1037(on_null_type)
   114/72    0.000    0.000    0.008    0.000 compiler.py:62(visitor)
      260    0.000    0.000    0.001    0.000 cast_bin_to_str.j2:4(root)
      145    0.000    0.000    0.063    0.000 py2cpp.py:1338(on_super)
      152    0.000    0.000    0.008    0.000 parser.py:53(__init__)
       86    0.000    0.000    0.014    0.000 compiler.py:1561(visit_Assign)
      152    0.000    0.000    0.002    0.000 lexer.py:428(get_lexer)
       49    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:304(acquire)
      279    0.000    0.000    0.002    0.000 primary.py:589(iterates)
      440    0.000    0.000    0.000    0.000 convertion.py:18(as_a)
      114    0.000    0.000    0.000    0.000 py2cpp.py:1761(break_super_call)
      191    0.000    0.000    0.005    0.000 parser.py:832(parse_subscribed)
      134    0.000    0.000    0.013    0.000 py2cpp.py:1508(on_dict)
       74    0.000    0.000    0.001    0.000 destructor.j2:4(root)
       74    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:513(cache_from_source)
       34    0.000    0.000    0.016    0.000 parser.py:236(parse_for)
      194    0.000    0.000    0.015    0.000 primary.py:328(receiver)
      138    0.000    0.000    0.000    0.000 typing.py:260(_collect_type_parameters)
      204    0.000    0.000    0.000    0.000 encoder.py:105(__init__)
      873    0.000    0.000    0.000    0.000 {method 'update' of 'set' objects}
      204    0.000    0.000    0.003    0.000 header.py:85(to_header_str)
      152    0.000    0.000    0.000    0.000 <frozen codecs>:312(__init__)
      294    0.000    0.000    0.001    0.000 callable_type.j2:4(root)
  149/141    0.000    0.000    0.001    0.000 compiler.py:1713(visit_Getattr)
     1084    0.000    0.000    0.000    0.000 module.py:43(entrypoint)
      152    0.000    0.000    0.000    0.000 lexer.py:397(close)
      208    0.000    0.000    0.000    0.000 nodes.py:920(as_const)
      325    0.000    0.000    0.020    0.000 parser.py:712(parse)
       34    0.000    0.000    0.035    0.001 py2cpp.py:696(proc_move_assign_destruction)
      192    0.000    0.000    0.004    0.000 reflections.py:691(on_null)
      132    0.000    0.000    0.000    0.000 cvars.py:210(to_move)
      152    0.000    0.000    0.000    0.000 environment.py:1110(make_globals)
      204    0.000    0.000    0.001    0.000 <frozen ntpath>:261(dirname)
      448    0.000    0.000    0.000    0.000 group.j2:4(root)
       21    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
      880    0.000    0.000    0.000    0.000 di.py:15(__init__)
      167    0.000    0.000    0.001    0.000 statement_compound.py:567(match_feature)
      108    0.000    0.000    0.005    0.000 py2cpp.py:1461(on_ternary_operator)
       90    0.000    0.000    0.001    0.000 py2cpp.py:1713(pluck_func_call_arguments)
      869    0.000    0.000    0.000    0.000 _parser.py:239(__next)
     1416    0.000    0.000    0.000    0.000 lexer.py:102(_get_width)
  211/187    0.000    0.000    0.001    0.000 nodes.py:797(as_const)
       68    0.000    0.000    0.005    0.000 py2cpp.py:712(on_aug_assign)
      125    0.000    0.000    0.003    0.000 compiler.py:1701(visit_Compare)
      476    0.000    0.000    0.000    0.000 aug_assign.j2:4(root)
      718    0.000    0.000    0.000    0.000 parse_tree_builder.py:158(_should_expand)
      266    0.000    0.000    0.001    0.000 cvar_new_smart.j2:4(root)
       40    0.000    0.000    0.099    0.002 py2cpp.py:602(on_closure)
      462    0.000    0.000    0.001    0.000 grammar.py:112(_deserialize)
      201    0.000    0.000    0.000    0.000 idtracking.py:175(__init__)
      233    0.000    0.000    0.001    0.000 dict_comp.j2:4(root)
     46/6    0.000    0.000    0.033    0.005 <frozen importlib._bootstrap>:1304(_find_and_load_unlocked)
      276    0.000    0.000    0.000    0.000 float.j2:4(root)
      606    0.000    0.000    0.000    0.000 _parser.py:260(get)
      112    0.000    0.000    0.005    0.000 py2cpp.py:1519(on_group)
      152    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
       94    0.000    0.000    0.086    0.001 py2cpp.py:1413(on_term)
      420    0.000    0.000    0.000    0.000 falsy.j2:4(root)
      438    0.000    0.000    0.000    0.000 accessible.py:47(arthmetical)
      440    0.000    0.000    0.000    0.000 entrypoints.py:35(<lambda>)
      326    0.000    0.000    0.036    0.000 literal.py:151(values)
      169    0.000    0.000    0.001    0.000 statement_compound.py:523(is_override)
      124    0.000    0.000    0.006    0.000 py2cpp.py:1511(on_tuple)
      855    0.000    0.000    0.000    0.000 compiler.py:414(indent)
       40    0.000    0.000    0.007    0.000 statement_compound.py:473(decl_vars)
      369    0.000    0.000    0.001    0.000 primary.py:657(expression)
      249    0.000    0.000    0.001    0.000 compiler.py:232(soft)
      855    0.000    0.000    0.000    0.000 compiler.py:418(outdent)
      268    0.000    0.000    0.000    0.000 idtracking.py:31(__init__)
      140    0.000    0.000    0.001    0.000 str_startswith.j2:4(root)
       32    0.000    0.000    0.000    0.000 _compiler.py:514(_compile_info)
   225/15    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1384(_recalculate)
       43    0.000    0.000    0.016    0.000 py2cpp.py:645(on_enum)
      440    0.000    0.000    0.000    0.000 module.py:14(__init__)
      451    0.000    0.000    0.000    0.000 helper.py:67(<lambda>)
       76    0.000    0.000    0.004    0.000 py2cpp.py:277(__accessible_name_for_alt_class)
      438    0.000    0.000    0.000    0.000 accessible.py:37(operation_by)
      227    0.000    0.000    0.001    0.000 helper.py:57(<lambda>)
       88    0.000    0.000    0.004    0.000 primary.py:430(sub_types)
       47    0.000    0.000    0.000    0.000 nodes.py:887(as_const)
       69    0.000    0.000    0.001    0.000 reflections.py:702(on_lambda)
       32    0.000    0.000    0.005    0.000 _compiler.py:743(compile)
