python -m unittest tests.unit.rogw.tranp.implements.cpp.transpiler.test_py2cpp --
         6714292 function calls (6403354 primitive calls) in 2.408 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      192    0.000    0.000    0.001    0.000 primary.py:592(iterates)
      151    0.000    0.000    0.002    0.000 environment.py:454(lexer)
       56    0.000    0.000    0.004    0.000 traits.py:396(function_templates)
      246    0.000    0.000    0.011    0.000 operator.py:29(elements)
       92    0.000    0.000    0.000    0.000 {method 'hexdigest' of '_hashlib.HASH' objects}
      143    0.000    0.000    0.002    0.000 reflections.py:639(on_integer)
  280/172    0.000    0.000    0.000    0.000 utils.py:742(__getattribute__)
       35    0.000    0.000    0.001    0.000 statement_compound.py:640(decl_this_vars)
       37    0.000    0.000    0.016    0.000 reflections.py:549(on_for_in)
      200    0.000    0.000    0.011    0.000 parser.py:712(parse)
       64    0.000    0.000    0.006    0.000 traits.py:224(_find_method)
      247    0.000    0.000    0.000    0.000 statement_compound.py:301(operations)
      854    0.000    0.000    0.000    0.000 module.py:43(entrypoint)
      125    0.000    0.000    0.000    0.000 resolver.py:143(resolve)
       15    0.000    0.000    0.058    0.004 parser.py:73(__load_entry)
      151    0.000    0.000    0.000    0.000 compiler.py:611(func)
      214    0.000    0.000    0.000    0.000 integer.j2:4(root)
       45    0.000    0.000    0.000    0.000 decorator.py:20(_parse)
       66    0.000    0.000    0.001    0.000 finder.py:25(get_object)
       20    0.000    0.000    0.001    0.000 reflections.py:660(on_list)
      124    0.000    0.000    0.000    0.000 scanner.py:295(save_possible_simple_key)
      133    0.000    0.000    0.001    0.000 statement_compound.py:403(statements)
      512    0.000    0.000    0.000    0.000 _parser.py:239(__next)
      176    0.000    0.000    0.001    0.000 statement_compound.py:147(for_in)
       30    0.000    0.000    0.093    0.003 cache.py:257(wrapper)
      125    0.000    0.000    0.000    0.000 constructor.py:67(construct_object)
       60    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:177(_path_isabs)
       78    0.000    0.000    0.000    0.000 {method 'fullmatch' of 're.Pattern' objects}
       21    0.000    0.000    0.000    0.000 _compiler.py:514(_compile_info)
      202    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
      182    0.000    0.000    0.083    0.000 module.py:8(load_module)
       88    0.000    0.000    0.000    0.000 compiler.py:226(inner)
    56/37    0.000    0.000    0.004    0.000 compiler.py:62(visitor)
       96    0.000    0.000    0.006    0.000 element.py:34(default_value)
      156    0.000    0.000    0.001    0.000 compiler.py:232(soft)
       69    0.000    0.000    0.014    0.000 py2cpp.py:690(on_types_name)
      249    0.000    0.000    0.001    0.000 primary.py:58(domain_name)
       91    0.000    0.000    0.000    0.000 filters.py:1745(prepare_select_or_reject)
       87    0.000    0.000    0.000    0.000 _template_types.j2:4(root)
       21    0.000    0.000    0.000    0.000 query.py:101(factory)
      244    0.000    0.000    0.000    0.000 _comment.j2:4(root)
      171    0.000    0.000    0.009    0.000 finder.py:77(by_symbolic)
       65    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
       60    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap>:806(module_from_spec)
       33    0.000    0.000    0.000    0.000 nodes.py:887(as_const)
       15    0.000    0.000    0.037    0.002 parser.py:49(__load_parser)
      109    0.000    0.000    0.008    0.000 statement_compound.py:392(return_type)
    75/73    0.000    0.000    0.001    0.000 compiler.py:1713(visit_Getattr)
   228/93    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1407(__len__)
      318    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:139(<genexpr>)
       92    0.000    0.000    0.008    0.000 statement_simple.py:62(var_type)
       63    0.000    0.000    0.003    0.000 parser.py:427(parse_block_mapping_key)
      336    0.000    0.000    0.000    0.000 _parser.py:260(get)
      251    0.000    0.000    0.001    0.000 py2cpp.py:681(on_decl_local_var)
      599    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:491(_verbose_message)
      151    0.000    0.000    0.009    0.000 nodes.py:186(find)
      132    0.000    0.000    0.000    0.000 helper.py:32(<lambda>)
      151    0.000    0.000    0.000    0.000 {built-in method _functools.reduce}
      106    0.000    0.000    0.002    0.000 reflections.py:645(on_string)
      112    0.000    0.000    0.005    0.000 naming.py:100(make_manualy)
       16    0.000    0.000    0.018    0.001 py2cpp.py:1199(on_dict_comp)
       12    0.000    0.000    0.013    0.001 py2cpp.py:385(proc_for_dict)
       30    0.000    0.000    0.004    0.000 persistent.py:101(_gen_filepath)
      118    0.000    0.000    0.002    0.000 literal.py:75(match_feature)
       33    0.000    0.000    0.000    0.000 typing.py:3794(__getattr__)
       35    0.000    0.000    0.000    0.000 _lambda_params.j2:4(root)
       15    0.000    0.000    0.457    0.030 entrypoints.py:26(handler)
       49    0.000    0.000    0.050    0.001 <frozen importlib._bootstrap_external>:1085(source_to_code)
      239    0.000    0.000    0.000    0.000 typing.py:164(_type_convert)
       62    0.000    0.000    0.002    0.000 parser.py:446(parse_block_mapping_value)
        1    0.000    0.000    0.006    0.006 composer.py:117(compose_mapping_node)
        1    0.000    0.000    0.033    0.033 load_grammar.py:1(<module>)
      107    0.000    0.000    0.000    0.000 nodes.py:920(as_const)
      118    0.000    0.000    0.000    0.000 node.py:158(id)
      151    0.000    0.000    0.030    0.000 environment.py:700(_compile)
       72    0.000    0.000    0.002    0.000 reflection.py:217(__eq__)
        2    0.000    0.000    0.000    0.000 dataclasses.py:929(_process_class)
      118    0.000    0.000    0.000    0.000 cache.py:28(index_of)
       52    0.000    0.000    0.001    0.000 primary.py:107(fullyname)
       47    0.000    0.000    0.001    0.000 idtracking.py:286(visit_Assign)
       63    0.000    0.000    0.002    0.000 compiler.py:1701(visit_Compare)
      145    0.000    0.000    0.000    0.000 node.py:390(query_raw)
       30    0.000    0.000    0.013    0.000 decoder.py:340(decode)
      123    0.000    0.000    0.000    0.000 print.j2:4(root)
      189    0.000    0.000    0.000    0.000 compiler.py:600(leave_frame)
      101    0.000    0.000    0.001    0.000 statement_compound.py:564(block)
       65    0.000    0.000    0.002    0.000 primary.py:650(symbols)
      383    0.000    0.000    0.000    0.000 compiler.py:765(get_resolve_func)
       21    0.000    0.000    0.003    0.000 _compiler.py:743(compile)
      114    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:155(_path_is_mode_type)
      151    0.000    0.000    0.000    0.000 module.py:83(module_path_to_filepath)
      141    0.000    0.000    0.000    0.000 di.py:42(bind)
       97    0.000    0.000    0.000    0.000 helper.py:37(<lambda>)
       94    0.000    0.000    0.000    0.000 node.py:362(_ancestor)
      107    0.000    0.000    0.006    0.000 naming.py:191(domain_name)
      141    0.000    0.000    0.001    0.000 statement_compound.py:158(iterates)
      136    0.000    0.000    0.000    0.000 environment.py:570(call_test)
       37    0.000    0.000    0.007    0.000 traits.py:340(_resolve_method)
       54    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1619(_get_spec)
       26    0.000    0.000    0.003    0.000 reflections.py:452(on_class_ref)
       80    0.000    0.000    0.000    0.000 _parser.py:371(_escape)
        3    0.000    0.000    0.001    0.000 visitors.py:50(_apply_v_args)
       75    0.000    0.000    0.000    0.000 module.py:48(filepath)
       30    0.000    0.000    0.013    0.000 __init__.py:299(loads)
      389    0.000    0.000    0.000    0.000 typing.py:1437(__eq__)
       30    0.000    0.000    0.024    0.001 general.py:45(imports)
       68    0.000    0.000    0.001    0.000 primary.py:581(symbols)
      160    0.000    0.000    0.000    0.000 cvars.py:151(is_entity)
      232    0.000    0.000    0.000    0.000 decorator.py:227(contains)
       73    0.000    0.000    0.002    0.000 primary.py:368(template_types)
       76    0.000    0.000    0.008    0.000 reflections.py:209(resolve_constructor)
       80    0.000    0.000    0.000    0.000 compiler.py:434(simple_write)
       60    0.000    0.000    0.000    0.000 _initializer.j2:4(root)
       31    0.000    0.000    0.002    0.000 traits.py:357(parameter_at)
       39    0.000    0.000    0.001    0.000 py2cpp.py:234(to_prop_name_by_decl)
      567    0.000    0.000    0.000    0.000 environment.py:941(join_path)
       62    0.000    0.000    0.001    0.000 statement_compound.py:297(accessor)
        3    0.000    0.000    0.055    0.018 __init__.py:1(<module>)
       60    0.000    0.000    0.000    0.000 primary.py:606(domain_name)
      320    0.000    0.000    0.000    0.000 _parser.py:163(__len__)
       13    0.000    0.000    0.004    0.000 py2cpp.py:848(on_relay_of_type)
      594    0.000    0.000    0.000    0.000 reflection.py:314(node)
       24    0.000    0.000    0.000    0.000 param_type_py2cpp.j2:4(root)
       33    0.000    0.000    0.007    0.000 py2cpp.py:834(<lambda>)
       94    0.000    0.000    0.000    0.000 query.py:89(ancestor)
       16    0.000    0.000    0.000    0.000 str_format.j2:4(root)
      170    0.000    0.000    0.001    0.000 reflections.py:380(on_argument)
       15    0.000    0.000    0.001    0.000 resolver.py:11(__init__)
       68    0.000    0.000    0.002    0.000 primary.py:616(fors)
      355    0.000    0.000    0.000    0.000 runtime.py:816(__init__)
       90    0.000    0.000    0.000    0.000 _return_type.j2:4(root)
       58    0.000    0.000    0.000    0.000 contextlib.py:108(__init__)
      136    0.000    0.000    0.000    0.000 filters.py:1770(func)
      151    0.000    0.000    0.000    0.000 __init__.py:1003(__init__)
      151    0.000    0.000    0.000    0.000 compiler.py:255(__init__)
      128    0.000    0.000    0.000    0.000 terminal.py:18(can_expand)
      202    0.000    0.000    0.000    0.000 copyreg.py:98(__newobj__)
       65    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:445(cb)
       54    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:642(_get_cached)
       21    0.000    0.000    0.002    0.000 _parser.py:970(parse)
      120    0.000    0.000    0.000    0.000 decorator.j2:4(root)
      587    0.000    0.000    0.000    0.000 reflection.py:308(decl)
       17    0.000    0.000    0.000    0.000 block.py:197(_skip_other_block)
       71    0.000    0.000    0.001    0.000 typing.py:1658(copy_with)
       15    0.000    0.000    0.218    0.015 restore_symbols.py:21(__call__)
       68    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:74(__new__)
       65    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:232(__init__)
       11    0.000    0.000    0.020    0.002 py2cpp.py:1351(on_lambda)
       15    0.000    0.000    0.055    0.004 parser.py:159(load)
       75    0.000    0.000    0.000    0.000 accessible.py:7(to_accessor)
      124    0.000    0.000    0.000    0.000 constructor.py:173(construct_scalar)
       52    0.000    0.000    0.000    0.000 filters.py:1348(sync_do_list)
       56    0.000    0.000    0.003    0.000 reflections.py:146(__from_class_def)
        6    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1675(_fill_cache)
       60    0.000    0.000    0.001    0.000 reflections.py:657(on_pair)
       46    0.000    0.000    0.003    0.000 loader.py:72(hash)
       78    0.000    0.000    0.000    0.000 pair.j2:4(root)
       58    0.000    0.000    0.000    0.000 contextlib.py:303(helper)
      179    0.000    0.000    0.000    0.000 eventemitter.py:40(on)
      111    0.000    0.000    0.000    0.000 helper.py:62(<lambda>)
      118    0.000    0.000    0.000    0.000 module.py:113(identify)
      132    0.000    0.000    0.001    0.000 literal.py:138(items)
      350    0.000    0.000    0.000    0.000 _parser.py:255(match)
       27    0.000    0.000    0.000    0.000 typing.py:379(_remove_dups_flatten)
       58    0.000    0.000    0.000    0.000 contextlib.py:136(__enter__)
       42    0.000    0.000    0.000    0.000 py2cpp.py:1462(break_relay)
        1    0.000    0.000    0.002    0.002 parse_tree_builder.py:332(__init__)
       75    0.000    0.000    0.001    0.000 lexer.py:354(look)
      587    0.000    0.000    0.000    0.000 reflection.py:76(via)
       16    0.000    0.000    0.093    0.006 cache.py:91(get)
       68    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:79(__init__)
       45    0.000    0.000    0.000    0.000 statement_compound.py:32(domain_name)
      360    0.000    0.000    0.000    0.000 enum.py:1328(name)
      352    0.000    0.000    0.000    0.000 <frozen _collections_abc>:515(_is_param_expr)
       90    0.000    0.000    0.001    0.000 statement_compound.py:557(statements)
       65    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:416(__enter__)
      185    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1285(_sanity_check)
      100    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:164(_path_isfile)
       63    0.000    0.000    0.000    0.000 compiler.py:1709(visit_Operand)
      214    0.000    0.000    0.000    0.000 _parser.py:175(append)
       75    0.000    0.000    0.000    0.000 decorator.py:44(path)
       69    0.000    0.000    0.006    0.000 primary.py:379(match_feature)
       39    0.000    0.000    0.000    0.000 nodes.py:523(as_const)
       13    0.000    0.000    0.002    0.000 py2cpp.py:300(make_lambda_binds)
       44    0.000    0.000    0.000    0.000 sequence.py:23(last_index_of)
      137    0.000    0.000    0.000    0.000 runtime.py:877(__eq__)
       39    0.000    0.000    0.002    0.000 py2cpp.py:224(to_prop_name)
        1    0.000    0.000    0.000    0.000 py2cpp.py:78(__make_procedure)
       53    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:674(_check_name_wrapper)
       17    0.000    0.000    0.001    0.000 parser.py:746(parse_list)
       13    0.000    0.000    0.004    0.000 compiler.py:1338(visit_FilterBlock)
       52    0.000    0.000    0.000    0.000 relay_of_type.j2:4(root)
      124    0.000    0.000    0.001    0.000 parser.py:270(parse_block_node_or_indentless_sequence)
      862    0.000    0.000    0.000    0.000 grammar.py:121(__hash__)
       56    0.000    0.000    0.000    0.000 cvars.py:271(to_move)
       63    0.000    0.000    0.008    0.000 <frozen importlib._bootstrap_external>:1551(find_spec)
      205    0.000    0.000    0.000    0.000 enum.py:1308(__hash__)
       68    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:82(remove)
       12    0.000    0.000    0.001    0.000 statement_simple.py:40(var_type)
      105    0.000    0.000    0.002    0.000 loader.py:21(exists)
       36    0.000    0.000    0.000    0.000 py2cpp.py:1494(break_dict_iterator)
       60    0.000    0.000    0.000    0.000 {built-in method nt._path_splitroot}
       31    0.000    0.000    0.001    0.000 template.py:143(parameter)
      151    0.000    0.000    0.000    0.000 <frozen posixpath>:42(_get_sep)
     15/3    0.000    0.000    0.163    0.054 modules.py:91(__load_dependencies)
      128    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1500(_path_importer_cache)
      126    0.000    0.000    0.001    0.000 primary.py:294(match_feature)
      437    0.000    0.000    0.000    0.000 error.py:6(__init__)
       49    0.000    0.000    0.000    0.000 py2cpp.py:254(allow_override_from_method)
       80    0.000    0.000    0.000    0.000 parser.py:333(parse_import_context)
       18    0.000    0.000    0.014    0.001 py2cpp.py:1193(on_list_comp)
      144    0.000    0.000    0.000    0.000 typing.py:1639(<genexpr>)
       23    0.000    0.000    0.025    0.001 py2cpp.py:1173(<lambda>)
       17    0.000    0.000    0.001    0.000 compiler.py:1820(visit_CondExpr)
       57    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:48(_new_module)
      343    0.000    0.000    0.000    0.000 typing.py:1427(<genexpr>)
       67    0.000    0.000    0.001    0.000 reflections.py:341(on_fallback)
      171    0.000    0.000    0.000    0.000 _parser.py:292(tell)
       95    0.000    0.000    0.000    0.000 filters.py:1533(sync_do_select)
    55/54    0.000    0.000    0.003    0.000 primary.py:416(match_feature)
        1    0.000    0.000    0.004    0.004 utils.py:1(<module>)
       60    0.000    0.000    0.005    0.000 statement_compound.py:397(comment)
       64    0.000    0.000    0.000    0.000 utils.py:738(__init__)
       39    0.000    0.000    0.002    0.000 py2cpp.py:1310(on_pair)
      191    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1226(__exit__)
      191    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1222(__enter__)
      216    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
       49    0.000    0.000    0.000    0.000 statement_compound.py:423(is_pure)
      275    0.000    0.000    0.000    0.000 parser.py:879(ensure)
      259    0.000    0.000    0.000    0.000 compiler.py:608(choose_async)
       15    0.000    0.000    0.212    0.014 persistent.py:164(_restore)
      324    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
      324    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
       56    0.000    0.000    0.000    0.000 if.j2:4(root)
    61/54    0.000    0.000    0.001    0.000 compiler.py:259(visit_Filter)
       22    0.000    0.000    0.000    0.000 statement_compound.py:544(template_types)
       59    0.000    0.000    0.001    0.000 statement_compound.py:703(symbol)
       42    0.000    0.000    0.000    0.000 statement_compound.py:502(class_types)
       72    0.000    0.000    0.000    0.000 list.j2:4(root)
       45    0.000    0.000    0.001    0.000 loader.py:52(mtime)
        9    0.000    0.000    0.000    0.000 _inherits.j2:4(root)
        1    0.000    0.000    0.000    0.000 constructor.py:132(construct_mapping)
       10    0.000    0.000    0.000    0.000 _compiler.py:389(_mk_bitmap)
      120    0.000    0.000    0.000    0.000 move_assign.j2:4(root)
      118    0.000    0.000    0.000    0.000 query.py:210(id)
      346    0.000    0.000    0.000    0.000 {built-in method builtins.min}
      750    0.000    0.000    0.000    0.000 inspect.py:618(<lambda>)
       30    0.000    0.000    0.000    0.000 cache.py:227(get)
       16    0.000    0.000    0.000    0.000 cache.py:108(gen_cache_path)
      310    0.000    0.000    0.000    0.000 primary.py:314(type_name)
       13    0.000    0.000    0.005    0.000 parser.py:437(parse_filter_block)
        5    0.000    0.000    0.007    0.001 py2cpp.py:421(on_class_method)
      178    0.000    0.000    0.000    0.000 procedure.py:35(on)
       41    0.000    0.000    0.000    0.000 idtracking.py:94(store)
       63    0.000    0.000    0.002    0.000 statement_simple.py:176(import_path)
       30    0.000    0.000    0.000    0.000 di.py:347(unbind)
       22    0.000    0.000    0.000    0.000 {method 'search' of 're.Pattern' objects}
       45    0.000    0.000    0.000    0.000 runtime.py:559(__next__)
       58    0.000    0.000    0.000    0.000 contextlib.py:145(__exit__)
       37    0.000    0.000    0.000    0.000 _compiler.py:214(_compile_charset)
       15    0.000    0.000    0.095    0.006 parser.py:37(__call__)
        1    0.000    0.000    0.000    0.000 typing.py:2998(__new__)
       21    0.000    0.000    0.001    0.000 _compiler.py:576(_code)
      128    0.000    0.000    0.000    0.000 scanner.py:125(peek_token)
       42    0.000    0.000    0.000    0.000 statement_compound.py:141(symbols)
        8    0.000    0.000    0.000    0.000 template.py:75(prop)
      129    0.000    0.000    0.001    0.000 primary.py:102(domain_name)
       64    0.000    0.000    0.000    0.000 primary.py:392(match_feature)
      209    0.000    0.000    0.000    0.000 parse_tree_builder.py:166(<genexpr>)
        4    0.000    0.000    0.005    0.001 py2cpp.py:595(on_delete)
       60    0.000    0.000    0.000    0.000 cast_str_to_str.j2:4(root)
      400    0.000    0.000    0.000    0.000 parse_tree_builder.py:182(<genexpr>)
      101    0.000    0.000    0.007    0.000 literal.py:107(first)
      107    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:632(cached)
      141    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 reflections.py:314(__make_procedure)
      118    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:67(_relax_case)
       39    0.000    0.000    0.001    0.000 <frozen abc>:105(__new__)
       50    0.000    0.000    0.000    0.000 primary.py:447(template_types)
       43    0.000    0.000    0.018    0.000 py2cpp.py:835(<lambda>)
        1    0.000    0.000    0.002    0.002 lexer.py:1(<module>)
       80    0.000    0.000    0.002    0.000 literal.py:125(values)
      123    0.000    0.000    0.000    0.000 scanner.py:731(check_plain)
        3    0.000    0.000    0.002    0.001 cache.py:1(<module>)
        1    0.000    0.000    0.000    0.000 resolver.py:6(symbol_mapping)
       41    0.000    0.000    0.000    0.000 statement_compound.py:509(match_feature)
        1    0.000    0.000    0.001    0.001 visitors.py:1(<module>)
       80    0.000    0.000    0.000    0.000 literalize.j2:4(root)
       15    0.000    0.000    0.219    0.015 module.py:85(preprocess)
       48    0.000    0.000    0.000    0.000 {built-in method nt.getcwd}
       78    0.000    0.000    0.000    0.000 typing.py:1122(_is_unpacked_typevartuple)
        1    0.000    0.000    0.001    0.001 lexer.py:479(__init__)
       46    0.000    0.000    0.000    0.000 nodes.py:706(as_const)
      101    0.000    0.000    0.000    0.000 literal.py:112(second)
    26/18    0.000    0.000    0.000    0.000 _compiler.py:439(_get_literal_prefix)
      271    0.000    0.000    0.000    0.000 runtime.py:899(__bool__)
       16    0.000    0.000    0.000    0.000 enum.py:1603(__and__)
      151    0.000    0.000    0.000    0.000 compiler.py:943(<genexpr>)
       42    0.000    0.000    0.004    0.000 reflections.py:459(on_this_ref)
       93    0.000    0.000    0.000    0.000 compiler.py:422(start_write)
       96    0.000    0.000    0.000    0.000 _assign_dict.j2:4(root)
       53    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1233(path_stats)
       15    0.000    0.000    0.000    0.000 di.py:257(instantiate)
      431    0.000    0.000    0.000    0.000 parse_tree_builder.py:29(__init__)
       13    0.000    0.000    0.001    0.000 primary.py:678(ref_vars)
       95    0.000    0.000    0.000    0.000 primary.py:301(match_feature)
       41    0.000    0.000    0.004    0.000 _definition_constructor.j2:4(root)
       56    0.000    0.000    0.000    0.000 generic_call.j2:4(root)
      189    0.000    0.000    0.000    0.000 idtracking.py:235(__init__)
    88/71    0.000    0.000    0.000    0.000 typing.py:1443(__hash__)
       68    0.000    0.000    0.005    0.000 primary.py:611(projection)
       20    0.000    0.000    0.000    0.000 typing.py:1599(__mro_entries__)
       63    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1128(find_spec)
        1    0.000    0.000    0.044    0.044 lark.py:1(<module>)
        8    0.000    0.000    0.000    0.000 statement_compound.py:748(_collect_impl)
       25    0.000    0.000    0.002    0.000 idtracking.py:202(visit_For)
        1    0.000    0.000    0.012    0.012 parser_frontends.py:48(__init__)
       15    0.000    0.000    0.000    0.000 __init__.py:244(detect_encoding)
        2    0.000    0.000    0.000    0.000 typing.py:3142(__new__)
       30    0.000    0.000    0.001    0.000 persistent.py:137(_can_restore)
      147    0.000    0.000    0.000    0.000 filters.py:850(<genexpr>)
       47    0.000    0.000    0.000    0.000 template.j2:4(root)
       65    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:420(__exit__)
       78    0.000    0.000    0.000    0.000 enum.py:1585(_get_value)
       75    0.000    0.000    0.000    0.000 lexer.py:350(push)
        8    0.000    0.000    0.001    0.000 traits.py:273(_declare_class)
      202    0.000    0.000    0.000    0.000 compiler.py:497(<genexpr>)
      100    0.000    0.000    0.000    0.000 cvars.py:260(to_operator)
      124    0.000    0.000    0.000    0.000 constructor.py:402(construct_yaml_str)
       68    0.000    0.000    0.000    0.000 compiler.py:384(temporary_identifier)
        9    0.000    0.000    0.000    0.000 default.j2:1(<module>)
      136    0.000    0.000    0.000    0.000 {built-in method _operator.ne}
      151    0.000    0.000    0.000    0.000 <frozen codecs>:263(__init__)
       34    0.000    0.000    0.000    0.000 _parser.py:85(opengroup)
       75    0.000    0.000    0.000    0.000 decorator.py:94(any)
       30    0.000    0.000    0.000    0.000 di.py:71(rebind)
      188    0.000    0.000    0.000    0.000 scanner.py:325(unwind_indent)
       42    0.000    0.000    0.002    0.000 statement_compound.py:152(statements)
       69    0.000    0.000    0.002    0.000 primary.py:167(class_types)
      105    0.000    0.000    0.000    0.000 di.py:277(__register)
       66    0.000    0.000    0.001    0.000 reflections.py:66(get_object)
      151    0.000    0.000    0.000    0.000 optimizer.py:28(__init__)
       63    0.000    0.000    0.000    0.000 dict_type.j2:4(root)
       28    0.000    0.000    0.002    0.000 primary.py:331(receiver)
       23    0.000    0.000    0.008    0.000 py2cpp.py:892(on_custom_type)
       63    0.000    0.000    0.000    0.000 {built-in method _imp.find_frozen}
       68    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:173(__exit__)
        9    0.000    0.000    0.000    0.000 functools.py:36(update_wrapper)
       42    0.000    0.000    0.001    0.000 statement_compound.py:162(block)
       16    0.000    0.000    0.001    0.000 typing.py:806(Optional)
       11    0.000    0.000    0.001    0.000 primary.py:670(ref_vars)
       12    0.000    0.000    0.000    0.000 primary.py:549(can_resolve_super)
        1    0.000    0.000    0.000    0.000 lalr_analysis.py:1(<module>)
       82    0.000    0.000    0.000    0.000 typing.py:789(<genexpr>)
       42    0.000    0.000    0.000    0.000 statement_compound.py:494(is_override)
       65    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:982(find_spec)
       14    0.000    0.000    0.000    0.000 statement_compound.py:779(_merged_by)
       54    0.000    0.000    0.000    0.000 _delete.j2:4(root)
        7    0.000    0.000    0.001    0.000 statement_compound.py:628(this_vars)
       49    0.000    0.000    0.000    0.000 py2cpp.py:687(on_decl_this_param)
       50    0.000    0.000    0.000    0.000 tuple.j2:4(root)
      136    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
       13    0.000    0.000    0.006    0.000 enum.j2:4(root)
       24    0.000    0.000    0.002    0.000 py2cpp.py:543(on_decorator)
       42    0.000    0.000    0.000    0.000 {built-in method fromkeys}
       51    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
        1    0.000    0.000    0.006    0.006 earley.py:1(<module>)
        5    0.000    0.000    0.009    0.002 py2cpp.py:397(proc_for_each)
       19    0.000    0.000    0.018    0.001 py2cpp.py:1221(on_comparison)
       63    0.000    0.000    0.000    0.000 cvars.py:201(is_addr_p)
       64    0.000    0.000    0.000    0.000 utils.py:751(__setitem__)
       68    0.000    0.000    0.000    0.000 statement_simple.py:67(value)
       10    0.000    0.000    0.000    0.000 typing.py:1748(__getitem__)
       47    0.000    0.000    0.000    0.000 compiler.py:780(push_assign_tracking)
       12    0.000    0.000    0.001    0.000 primary.py:492(or_types)
        1    0.000    0.000    0.000    0.000 template.py:1(<module>)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:782(_compile_bytecode)
       60    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:190(_path_abspath)
       14    0.000    0.000    0.000    0.000 _classify.j2:4(root)
       56    0.000    0.000    0.000    0.000 py2cpp.py:1613(sub_cvar_to)
       86    0.000    0.000    0.000    0.000 general.py:25(scope)
    45/29    0.000    0.000    0.001    0.000 typing.py:574(__getitem__)
       15    0.000    0.000    0.000    0.000 di.py:230(combine)
       19    0.000    0.000    0.000    0.000 function.j2:4(root)
        3    0.000    0.000    0.000    0.000 resolver.py:1(<module>)
        1    0.000    0.000    0.005    0.005 parse_tree_builder.py:1(<module>)
       28    0.000    0.000    0.000    0.000 len.j2:4(root)
       14    0.000    0.000    0.000    0.000 _statements.j2:4(root)
       12    0.000    0.000    0.002    0.000 reflections.py:543(on_super)
       18    0.000    0.000    0.000    0.000 statement_compound.py:718(boundary)
       73    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:599(__init__)
       22    0.000    0.000    0.004    0.000 py2cpp.py:1334(on_dict)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       29    0.000    0.000    0.000    0.000 idtracking.py:112(declare_parameter)
      110    0.000    0.000    0.000    0.000 _parser.py:82(groups)
       68    0.000    0.000    0.000    0.000 {built-in method _weakref._remove_dead_weakref}
       49    0.000    0.000    0.000    0.000 _compiler.py:401(_simple)
      139    0.000    0.000    0.000    0.000 decorator.py:149(__init__)
       57    0.000    0.000    0.000    0.000 slice_array.j2:4(root)
        1    0.000    0.000    0.017    0.017 parser_frontends.py:1(<module>)
       20    0.000    0.000    0.004    0.000 py2cpp.py:1313(on_list)
       26    0.000    0.000    0.000    0.000 enum.py:1152(__new__)
       46    0.000    0.000    0.000    0.000 lexer.py:265(__eq__)
      120    0.000    0.000    0.000    0.000 module.py:38(path)
       78    0.000    0.000    0.000    0.000 return.j2:4(root)
